generating boards
board:
/-J-K--\
|      |
|      |
J      K
| R    |
| R    |
|      |
\-Y----/

2cars: 5, 3cars: 0
partition ids: 6+0
generating winners... 
added idhash 952801730, partitions count: 1
added idhash 952803099, partitions count: 2
added idhash 952801767, partitions count: 3
added idhash 952801731, partitions count: 4
added idhash 947179247, partitions count: 5
added idhash 947180616, partitions count: 6
added idhash 947179284, partitions count: 7
added idhash 947179248, partitions count: 8
added idhash 947184723, partitions count: 9
added idhash 947180653, partitions count: 10
added idhash 947180617, partitions count: 11
added idhash 947179395, partitions count: 12
added idhash 947179285, partitions count: 13
added idhash 947179251, partitions count: 14
added idhash 945305086, partitions count: 15
added idhash 945306455, partitions count: 16
added idhash 945305123, partitions count: 17
added idhash 945305087, partitions count: 18
added idhash 945310562, partitions count: 19
added idhash 945306492, partitions count: 20
added idhash 945306456, partitions count: 21
added idhash 945305234, partitions count: 22
added idhash 945305124, partitions count: 23
added idhash 945305090, partitions count: 24
added idhash 945310599, partitions count: 25
added idhash 945310563, partitions count: 26
added idhash 945306603, partitions count: 27
added idhash 945306493, partitions count: 28
added idhash 945306459, partitions count: 29
added idhash 945305235, partitions count: 30
added idhash 945305127, partitions count: 31
added idhash 744769859, partitions count: 32
added idhash 744771228, partitions count: 33
added idhash 744769896, partitions count: 34
added idhash 744769860, partitions count: 35
added idhash 744775335, partitions count: 36
added idhash 744771265, partitions count: 37
added idhash 744771229, partitions count: 38
added idhash 744770007, partitions count: 39
added idhash 744769897, partitions count: 40
added idhash 744769863, partitions count: 41
added idhash 739147376, partitions count: 42
added idhash 739148745, partitions count: 43
added idhash 739147413, partitions count: 44
added idhash 739147377, partitions count: 45
added idhash 739152852, partitions count: 46
added idhash 739148782, partitions count: 47
added idhash 739148746, partitions count: 48
added idhash 739147524, partitions count: 49
added idhash 739147414, partitions count: 50
added idhash 739147380, partitions count: 51
added idhash 739152889, partitions count: 52
added idhash 739152853, partitions count: 53
added idhash 739148893, partitions count: 54
added idhash 739148783, partitions count: 55
added idhash 739148749, partitions count: 56
added idhash 739147525, partitions count: 57
added idhash 739147417, partitions count: 58
added idhash 737274584, partitions count: 59
added idhash 737273252, partitions count: 60
added idhash 737273216, partitions count: 61
added idhash 737273215, partitions count: 62
added idhash 737278691, partitions count: 63
added idhash 737274621, partitions count: 64
added idhash 737274585, partitions count: 65
added idhash 737273363, partitions count: 66
added idhash 737273253, partitions count: 67
added idhash 737273219, partitions count: 68
added idhash 737278728, partitions count: 69
added idhash 737278692, partitions count: 70
added idhash 737274732, partitions count: 71
added idhash 737274622, partitions count: 72
added idhash 737274588, partitions count: 73
added idhash 737273364, partitions count: 74
added idhash 737273256, partitions count: 75
added idhash 737278839, partitions count: 76
added idhash 737278729, partitions count: 77
added idhash 737278695, partitions count: 78
added idhash 737274733, partitions count: 79
added idhash 737274625, partitions count: 80
added idhash 737273367, partitions count: 81
max total memory: 111MB
added idhash 675425902, partitions count: 82
added idhash 675427271, partitions count: 83
added idhash 675425939, partitions count: 84
added idhash 675425903, partitions count: 85
added idhash 675431378, partitions count: 86
added idhash 675427308, partitions count: 87
added idhash 675427272, partitions count: 88
added idhash 675426050, partitions count: 89
added idhash 675425940, partitions count: 90
added idhash 675425906, partitions count: 91
added idhash 675431415, partitions count: 92
added idhash 675431379, partitions count: 93
added idhash 675427419, partitions count: 94
added idhash 675427309, partitions count: 95
added idhash 675427275, partitions count: 96
added idhash 675426051, partitions count: 97
added idhash 675425943, partitions count: 98
added idhash 669804788, partitions count: 99
added idhash 669803456, partitions count: 100
added idhash 669803420, partitions count: 101
added idhash 669803419, partitions count: 102
added idhash 669808895, partitions count: 103
added idhash 669804825, partitions count: 104
added idhash 669804789, partitions count: 105
added idhash 669803567, partitions count: 106
added idhash 669803457, partitions count: 107
added idhash 669803423, partitions count: 108
added idhash 669808932, partitions count: 109
added idhash 669808896, partitions count: 110
added idhash 669804936, partitions count: 111
added idhash 669804826, partitions count: 112
added idhash 669804792, partitions count: 113
added idhash 669803568, partitions count: 114
added idhash 669803460, partitions count: 115
added idhash 669809043, partitions count: 116
added idhash 669808933, partitions count: 117
added idhash 669808899, partitions count: 118
added idhash 669804937, partitions count: 119
added idhash 669804829, partitions count: 120
added idhash 669803571, partitions count: 121
max total memory: 157MB
added idhash 667934734, partitions count: 122
added idhash 667930664, partitions count: 123
added idhash 667930628, partitions count: 124
added idhash 667930627, partitions count: 125
added idhash 667929406, partitions count: 126
added idhash 667929296, partitions count: 127
added idhash 667929295, partitions count: 128
added idhash 667929262, partitions count: 129
added idhash 667929259, partitions count: 130
added idhash 667929258, partitions count: 131
added idhash 667934771, partitions count: 132
added idhash 667934735, partitions count: 133
added idhash 667930775, partitions count: 134
added idhash 667930665, partitions count: 135
added idhash 667930631, partitions count: 136
added idhash 667929407, partitions count: 137
added idhash 667929299, partitions count: 138
added idhash 667934882, partitions count: 139
added idhash 667934772, partitions count: 140
added idhash 667934738, partitions count: 141
added idhash 667930776, partitions count: 142
added idhash 667930668, partitions count: 143
added idhash 667929410, partitions count: 144
added idhash 667934883, partitions count: 145
added idhash 667934775, partitions count: 146
added idhash 667930779, partitions count: 147
max total memory: 250MB
done
147 partitions, 826944 winners, with avg. 5625 winners / partition

generating partition #0
idhash 667929258, starting with 77175 winners (9%)... ...................reached fixpoint... hardest is 19 moves, total 324524 boards, candidate 0 boards, time: 3s
/-J-K--\
|      |
|      |
JA B CDK
|A B CD|
|   R E|
|   R E|
\-Y----/


generating partition #1
idhash 739147413, starting with 16239 winners (1%)... ...........................reached fixpoint... hardest is 27 moves, total 166990 boards, candidate 2928 boards, time: 1s
/-J-K--\
|AA    |
|BBC   |
J  C   K
|      |
|DDER  |
|  ER  |
\-Y----/


generating partition #2
idhash 667929259, starting with 44558 winners (5%)... .....................reached fixpoint... hardest is 21 moves, total 390713 boards, candidate 14 boards, time: 3s
/-J-K--\
|      |
|      |
J  A BCK
|  A BC|
|  DR  |
|EEDR  |
\-Y----/


generating partition #3
idhash 744769860, starting with 1926 winners (0%)... .........................reached fixpoint... hardest is 25 moves, total 25137 boards, candidate 493 boards, time: 0s
/-J-K--\
|  AA B|
|CCDD B|
J      K
|      |
|   R  |
|EE R  |
\-Y----/


max total memory: 252MB
generating partition #4
idhash 744769863, starting with 30 winners (0%)... .......................reached fixpoint... hardest is 23 moves, total 1824 boards, candidate 41 boards, time: 0s
/-J-K--\
|  AA  |
|BBCC  |
J      K
|   R  |
|   R  |
|DDEE  |
\-Y----/


generating partition #5
idhash 739147414, starting with 4912 winners (0%)... .........................reached fixpoint... hardest is 25 moves, total 105012 boards, candidate 1288 boards, time: 1s
/-J-K--\
|  AA  |
|BBC   |
J  C   K
|      |
|DD R  |
|EE R  |
\-Y----/


generating partition #6
idhash 667929262, starting with 2354 winners (0%)... .....................reached fixpoint... hardest is 21 moves, total 91742 boards, candidate 14 boards, time: 0s
/-J-K--\
|      |
|      |
J     AK
|   R A|
|   RBC|
|DDEEBC|
\-Y----/


generating partition #7
idhash 744769859, starting with 7022 winners (0%)... ..........................reached fixpoint... hardest is 26 moves, total 43026 boards, candidate 807 boards, time: 0s
/-J-K--\
|  AABC|
|DDEEBC|
J      K
|      |
|   R  |
|   R  |
\-Y----/


max total memory: 445MB
generating partition #8
idhash 675425906, starting with 120 winners (0%)... ........................reached fixpoint... hardest is 24 moves, total 5634 boards, candidate 98 boards, time: 0s
/-J-K--\
|     A|
|BBCC A|
J      K
|   R  |
|   R  |
|DDEE  |
\-Y----/


generating partition #9
idhash 669808895, starting with 859 winners (0%)... ..........................reached fixpoint... hardest is 26 moves, total 27935 boards, candidate 625 boards, time: 0s
/-J-K--\
|  A   |
|BBA   |
J     CK
|DDEE C|
|   R  |
|   R  |
\-Y----/


generating partition #10
idhash 947180653, starting with 270 winners (0%)... ........................reached fixpoint... hardest is 24 moves, total 6765 boards, candidate 188 boards, time: 0s
/-J-K--\
|AABB  |
|  CC  |
J      K
|  DD  |
|EE R  |
|   R  |
\-Y----/


generating partition #11
idhash 947179248, starting with 2106 winners (0%)... .........................reached fixpoint... hardest is 25 moves, total 29196 boards, candidate 574 boards, time: 0s
/-J-K--\
|AABB C|
|  DD C|
J      K
|      |
|   R  |
|EE R  |
\-Y----/


generating partition #12
