generating boards
board:
/J-----\
Y RR   |
|      |
|      J
|      |
|      |
|      |
\------/

2cars: 3, 3cars: 1
partition ids: 6+0
generating winners... 
added idhash 952801730, partitions count: 1
added idhash 947179247, partitions count: 2
added idhash 947180616, partitions count: 3
added idhash 950927569, partitions count: 4
added idhash 947181985, partitions count: 5
added idhash 947179321, partitions count: 6
added idhash 947179249, partitions count: 7
added idhash 947179284, partitions count: 8
added idhash 947179248, partitions count: 9
added idhash 945305086, partitions count: 10
added idhash 945306455, partitions count: 11
added idhash 945307824, partitions count: 12
added idhash 945305160, partitions count: 13
added idhash 945305088, partitions count: 14
added idhash 945305123, partitions count: 15
added idhash 945305087, partitions count: 16
added idhash 945310562, partitions count: 17
added idhash 945309193, partitions count: 18
added idhash 945306529, partitions count: 19
added idhash 945306457, partitions count: 20
added idhash 945306492, partitions count: 21
added idhash 945306456, partitions count: 22
added idhash 945305197, partitions count: 23
added idhash 945305125, partitions count: 24
added idhash 945305089, partitions count: 25
added idhash 949053408, partitions count: 26
added idhash 949054777, partitions count: 27
added idhash 949053445, partitions count: 28
added idhash 949053409, partitions count: 29
added idhash 945307861, partitions count: 30
added idhash 945307825, partitions count: 31
added idhash 945305161, partitions count: 32
added idhash 945305234, partitions count: 33
added idhash 945305124, partitions count: 34
added idhash 945305090, partitions count: 35
added idhash 744769859, partitions count: 36
added idhash 744771228, partitions count: 37
added idhash 744772597, partitions count: 38
added idhash 744769933, partitions count: 39
added idhash 744769861, partitions count: 40
added idhash 744769896, partitions count: 41
added idhash 744769860, partitions count: 42
added idhash 739147376, partitions count: 43
added idhash 739148745, partitions count: 44
added idhash 739150114, partitions count: 45
added idhash 739147450, partitions count: 46
added idhash 739147378, partitions count: 47
added idhash 739147413, partitions count: 48
added idhash 739147377, partitions count: 49
added idhash 739152852, partitions count: 50
added idhash 739151483, partitions count: 51
added idhash 739148819, partitions count: 52
added idhash 739148747, partitions count: 53
added idhash 739148782, partitions count: 54
added idhash 739148746, partitions count: 55
added idhash 739147487, partitions count: 56
added idhash 739147415, partitions count: 57
added idhash 739147379, partitions count: 58
added idhash 742895698, partitions count: 59
added idhash 742897067, partitions count: 60
added idhash 742895735, partitions count: 61
added idhash 742895699, partitions count: 62
added idhash 739150151, partitions count: 63
added idhash 739150115, partitions count: 64
added idhash 739147451, partitions count: 65
added idhash 739147524, partitions count: 66
added idhash 739147414, partitions count: 67
added idhash 739147380, partitions count: 68
added idhash 737273215, partitions count: 69
added idhash 737274584, partitions count: 70
added idhash 737275953, partitions count: 71
added idhash 737273289, partitions count: 72
added idhash 737273217, partitions count: 73
added idhash 737273252, partitions count: 74
added idhash 737273216, partitions count: 75
added idhash 737278691, partitions count: 76
added idhash 737277322, partitions count: 77
added idhash 737274658, partitions count: 78
added idhash 737274586, partitions count: 79
added idhash 737274621, partitions count: 80
added idhash 737274585, partitions count: 81
added idhash 737273326, partitions count: 82
added idhash 737273254, partitions count: 83
added idhash 737273218, partitions count: 84
added idhash 737275990, partitions count: 85
added idhash 737275954, partitions count: 86
added idhash 737273290, partitions count: 87
added idhash 737273363, partitions count: 88
added idhash 737273253, partitions count: 89
added idhash 737273219, partitions count: 90
added idhash 737278765, partitions count: 91
added idhash 737278693, partitions count: 92
added idhash 737278728, partitions count: 93
added idhash 737278692, partitions count: 94
added idhash 737274695, partitions count: 95
added idhash 737274623, partitions count: 96
added idhash 737274587, partitions count: 97
added idhash 737277359, partitions count: 98
added idhash 737277323, partitions count: 99
added idhash 737274659, partitions count: 100
added idhash 737274732, partitions count: 101
added idhash 737274622, partitions count: 102
added idhash 737274588, partitions count: 103
added idhash 737273365, partitions count: 104
added idhash 737273255, partitions count: 105
added idhash 737273327, partitions count: 106
added idhash 741021537, partitions count: 107
added idhash 741022906, partitions count: 108
added idhash 741021574, partitions count: 109
added idhash 741021538, partitions count: 110
added idhash 741027013, partitions count: 111
added idhash 741022943, partitions count: 112
added idhash 741022907, partitions count: 113
added idhash 741021685, partitions count: 114
added idhash 741021575, partitions count: 115
added idhash 741021541, partitions count: 116
added idhash 737276101, partitions count: 117
added idhash 737275991, partitions count: 118
added idhash 737275957, partitions count: 119
added idhash 737273293, partitions count: 120
max total memory: 111MB
added idhash 883457773, partitions count: 121
added idhash 877835290, partitions count: 122
added idhash 877836659, partitions count: 123
added idhash 877835327, partitions count: 124
added idhash 877835291, partitions count: 125
added idhash 875961129, partitions count: 126
added idhash 875962498, partitions count: 127
added idhash 875961166, partitions count: 128
added idhash 875961130, partitions count: 129
added idhash 875966605, partitions count: 130
added idhash 875962535, partitions count: 131
added idhash 875962499, partitions count: 132
added idhash 875961277, partitions count: 133
added idhash 875961167, partitions count: 134
added idhash 875961133, partitions count: 135
added idhash 737273364, partitions count: 136
added idhash 737273256, partitions count: 137
done
137 partitions, 417773 winners, with avg. 3049 winners / partition

generating partition #0
idhash 739147413, starting with 8744 winners (2%)... ........reached fixpoint... hardest is 8 moves, total 37846 boards, candidate 0 boards, time: 0s
/J-----\
Y  A RR|
|  A BB|
|CCC   J
|      |
|    DD|
|      |
\------/


generating partition #1
idhash 744769861, starting with 432 winners (0%)... .....reached fixpoint... hardest is 5 moves, total 1768 boards, candidate 0 boards, time: 0s
/J-----\
Y A  RR|
| ABBCC|
|      J
|      |
|      |
|   DDD|
\------/


generating partition #2
idhash 744769860, starting with 390 winners (0%)... .....reached fixpoint... hardest is 5 moves, total 1610 boards, candidate 0 boards, time: 0s
/J-----\
Y A  RR|
| ABBCC|
| A    J
|      |
|      |
|    DD|
\------/


generating partition #3
idhash 739147415, starting with 1810 winners (0%)... .....reached fixpoint... hardest is 5 moves, total 7540 boards, candidate 0 boards, time: 0s
/J-----\
Y   ARR|
|   ABB|
|      J
|      |
|    CC|
|   DDD|
\------/


generating partition #4
idhash 739147414, starting with 1590 winners (0%)... .....reached fixpoint... hardest is 5 moves, total 6735 boards, candidate 0 boards, time: 0s
/J-----\
Y   ARR|
|   ABB|
|   A  J
|      |
|    CC|
|    DD|
\------/


generating partition #5
idhash 744769859, starting with 2377 winners (0%)... ........reached fixpoint... hardest is 8 moves, total 9913 boards, candidate 0 boards, time: 0s
/J-----\
Y   ARR|
|BB ACC|
|   DDDJ
|      |
|      |
|      |
\------/


generating partition #6
idhash 945306529, starting with 644 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 1026 boards, candidate 0 boards, time: 0s
/J-----\
Y ARRBB|
| A    |
|      J
|    CC|
|   DDD|
|      |
\------/


generating partition #7
idhash 947181985, starting with 668 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 1048 boards, candidate 0 boards, time: 0s
/J-----\
Y ARRBB|
| A  CC|
|      J
|   DDD|
|      |
|      |
\------/


generating partition #8
idhash 875961133, starting with 120 winners (0%)... ..reached fixpoint... hardest is 2 moves, total 126 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A     |
|      J
|      |
|      |
|  CCDD|
\------/


generating partition #9
idhash 737274732, starting with 294 winners (0%)... .......reached fixpoint... hardest is 7 moves, total 1296 boards, candidate 0 boards, time: 0s
/J-----\
Y A  RR|
| A    |
| A    J
|BB    |
|  CCDD|
|      |
\------/


generating partition #10
idhash 947179248, starting with 735 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 1160 boards, candidate 0 boards, time: 0s
/J-----\
Y ARRBB|
| A  CC|
| A    J
|      |
|      |
|    DD|
\------/


generating partition #11
idhash 875961129, starting with 2616 winners (0%)... ....reached fixpoint... hardest is 2 moves, total 2954 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A     |
|CCDD  J
|      |
|      |
|      |
\------/


generating partition #12
idhash 947179249, starting with 788 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 1228 boards, candidate 0 boards, time: 0s
/J-----\
Y ARRBB|
| A  CC|
|      J
|      |
|      |
|   DDD|
\------/


generating partition #13
idhash 945305197, starting with 180 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 288 boards, candidate 0 boards, time: 0s
/J-----\
Y ARRBB|
| A    |
|      J
|      |
| CCCDD|
|      |
\------/


generating partition #14
idhash 875961130, starting with 1525 winners (0%)... ...reached fixpoint... hardest is 2 moves, total 1655 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A     |
|CC    J
|      |
|      |
|    DD|
\------/


generating partition #15
