generating boards
board:
/---Y--\
|      |
|   R  |
|   R  |
|      |
|      |
K      J
\---K-J/

2cars: 2, 3cars: 3
partition ids: 6+0
generating winners... 
added idhash 948904192, partitions count: 1
added idhash 948901528, partitions count: 2
added idhash 948901454, partitions count: 3
added idhash 948802960, partitions count: 4
added idhash 948802886, partitions count: 5
added idhash 948800222, partitions count: 6
added idhash 948800148, partitions count: 7
added idhash 945155944, partitions count: 8
added idhash 945155870, partitions count: 9
added idhash 945153206, partitions count: 10
added idhash 945153132, partitions count: 11
added idhash 945054638, partitions count: 12
added idhash 945054564, partitions count: 13
added idhash 945051900, partitions count: 14
added idhash 945051826, partitions count: 15
added idhash 738998234, partitions count: 16
added idhash 738998160, partitions count: 17
added idhash 738995496, partitions count: 18
added idhash 738995422, partitions count: 19
added idhash 738896928, partitions count: 20
added idhash 738896854, partitions count: 21
added idhash 738894190, partitions count: 22
added idhash 738894116, partitions count: 23
added idhash 737073420, partitions count: 24
added idhash 737073346, partitions count: 25
added idhash 737070682, partitions count: 26
added idhash 737070608, partitions count: 27
added idhash 737024136, partitions count: 28
added idhash 737024062, partitions count: 29
added idhash 737021398, partitions count: 30
added idhash 737021324, partitions count: 31
added idhash 737020066, partitions count: 32
added idhash 737124073, partitions count: 33
added idhash 737123999, partitions count: 34
added idhash 737121335, partitions count: 35
added idhash 737121261, partitions count: 36
added idhash 737022767, partitions count: 37
added idhash 737022693, partitions count: 38
added idhash 737020029, partitions count: 39
added idhash 737019955, partitions count: 40
added idhash 740872321, partitions count: 41
added idhash 740869657, partitions count: 42
added idhash 740869583, partitions count: 43
added idhash 740771089, partitions count: 44
added idhash 740771015, partitions count: 45
added idhash 740768351, partitions count: 46
added idhash 740768277, partitions count: 47
added idhash 742746482, partitions count: 48
added idhash 742743818, partitions count: 49
added idhash 742743744, partitions count: 50
added idhash 742645250, partitions count: 51
added idhash 742645176, partitions count: 52
added idhash 742642512, partitions count: 53
added idhash 742642438, partitions count: 54
added idhash 740821742, partitions count: 55
added idhash 740821668, partitions count: 56
added idhash 740819004, partitions count: 57
added idhash 740818930, partitions count: 58
added idhash 740772458, partitions count: 59
added idhash 740772384, partitions count: 60
added idhash 740769720, partitions count: 61
added idhash 740769646, partitions count: 62
added idhash 740768388, partitions count: 63
added idhash 740768314, partitions count: 64
added idhash 740922974, partitions count: 65
added idhash 740920310, partitions count: 66
added idhash 740920236, partitions count: 67
added idhash 740873690, partitions count: 68
added idhash 740871026, partitions count: 69
added idhash 740870952, partitions count: 70
added idhash 740869694, partitions count: 71
added idhash 740869620, partitions count: 72
added idhash 740872358, partitions count: 73
added idhash 740771126, partitions count: 74
added idhash 740771052, partitions count: 75
added idhash 737174726, partitions count: 76
added idhash 737174652, partitions count: 77
added idhash 737171988, partitions count: 78
added idhash 737171914, partitions count: 79
added idhash 737125442, partitions count: 80
added idhash 737125368, partitions count: 81
added idhash 737122704, partitions count: 82
added idhash 737122630, partitions count: 83
added idhash 737121372, partitions count: 84
added idhash 737121298, partitions count: 85
added idhash 737124110, partitions count: 86
added idhash 737124036, partitions count: 87
added idhash 737022804, partitions count: 88
added idhash 737022730, partitions count: 89
added idhash 737019992, partitions count: 90
max total memory: 111MB
added idhash 675276760, partitions count: 91
added idhash 675276686, partitions count: 92
added idhash 675274022, partitions count: 93
added idhash 675273948, partitions count: 94
added idhash 675175454, partitions count: 95
added idhash 675175380, partitions count: 96
added idhash 675172716, partitions count: 97
added idhash 675172642, partitions count: 98
added idhash 669603624, partitions count: 99
added idhash 669603550, partitions count: 100
added idhash 669600886, partitions count: 101
added idhash 669600812, partitions count: 102
added idhash 669554340, partitions count: 103
added idhash 669554266, partitions count: 104
added idhash 669551602, partitions count: 105
added idhash 669551528, partitions count: 106
added idhash 669550270, partitions count: 107
added idhash 669552971, partitions count: 108
added idhash 669552897, partitions count: 109
added idhash 669550233, partitions count: 110
added idhash 669550159, partitions count: 111
added idhash 669654277, partitions count: 112
added idhash 669654203, partitions count: 113
added idhash 669651539, partitions count: 114
added idhash 669651465, partitions count: 115
added idhash 669704930, partitions count: 116
added idhash 669704856, partitions count: 117
added idhash 669702192, partitions count: 118
added idhash 669702118, partitions count: 119
added idhash 669655646, partitions count: 120
added idhash 669655572, partitions count: 121
added idhash 669652908, partitions count: 122
added idhash 669652834, partitions count: 123
added idhash 669651576, partitions count: 124
added idhash 669651502, partitions count: 125
added idhash 669654314, partitions count: 126
added idhash 669654240, partitions count: 127
added idhash 669553008, partitions count: 128
added idhash 669552934, partitions count: 129
added idhash 669550196, partitions count: 130
added idhash 667881422, partitions count: 131
added idhash 667881348, partitions count: 132
added idhash 667878684, partitions count: 133
added idhash 667878610, partitions count: 134
added idhash 667730832, partitions count: 135
added idhash 667730758, partitions count: 136
added idhash 667728094, partitions count: 137
added idhash 667728020, partitions count: 138
added idhash 667726762, partitions count: 139
added idhash 667729463, partitions count: 140
added idhash 667729389, partitions count: 141
added idhash 667726725, partitions count: 142
added idhash 667726651, partitions count: 143
added idhash 667729500, partitions count: 144
added idhash 667729426, partitions count: 145
added idhash 667726688, partitions count: 146
added idhash 667681548, partitions count: 147
added idhash 667681474, partitions count: 148
added idhash 667677478, partitions count: 149
added idhash 667680179, partitions count: 150
added idhash 667680105, partitions count: 151
added idhash 667677441, partitions count: 152
added idhash 667677367, partitions count: 153
added idhash 667680216, partitions count: 154
added idhash 667680142, partitions count: 155
added idhash 667677404, partitions count: 156
added idhash 667676109, partitions count: 157
added idhash 667780116, partitions count: 158
added idhash 667780042, partitions count: 159
added idhash 667777378, partitions count: 160
added idhash 667777304, partitions count: 161
added idhash 667678810, partitions count: 162
added idhash 667678736, partitions count: 163
added idhash 667676072, partitions count: 164
added idhash 667675998, partitions count: 165
added idhash 667830769, partitions count: 166
added idhash 667830695, partitions count: 167
added idhash 667828031, partitions count: 168
added idhash 667827957, partitions count: 169
added idhash 667781485, partitions count: 170
added idhash 667781411, partitions count: 171
added idhash 667778747, partitions count: 172
added idhash 667778673, partitions count: 173
added idhash 667777415, partitions count: 174
added idhash 667777341, partitions count: 175
added idhash 667780153, partitions count: 176
added idhash 667780079, partitions count: 177
added idhash 667678847, partitions count: 178
added idhash 667678773, partitions count: 179
added idhash 667676035, partitions count: 180
max total memory: 157MB
added idhash 671528364, partitions count: 181
added idhash 671525700, partitions count: 182
added idhash 671525626, partitions count: 183
added idhash 671427132, partitions count: 184
added idhash 671427058, partitions count: 185
added idhash 671424394, partitions count: 186
added idhash 671424320, partitions count: 187
added idhash 671477785, partitions count: 188
added idhash 671477711, partitions count: 189
added idhash 671475047, partitions count: 190
added idhash 671474973, partitions count: 191
added idhash 671428501, partitions count: 192
added idhash 671428427, partitions count: 193
added idhash 671425763, partitions count: 194
added idhash 671425689, partitions count: 195
added idhash 671424431, partitions count: 196
added idhash 671424357, partitions count: 197
added idhash 671579017, partitions count: 198
added idhash 671576353, partitions count: 199
added idhash 671576279, partitions count: 200
added idhash 671529733, partitions count: 201
added idhash 671527069, partitions count: 202
added idhash 671526995, partitions count: 203
added idhash 671525737, partitions count: 204
added idhash 671525663, partitions count: 205
added idhash 671528401, partitions count: 206
added idhash 671427169, partitions count: 207
added idhash 671427095, partitions count: 208
added idhash 877686074, partitions count: 209
added idhash 877683410, partitions count: 210
added idhash 877683336, partitions count: 211
added idhash 877584842, partitions count: 212
added idhash 877584768, partitions count: 213
added idhash 877582104, partitions count: 214
added idhash 877582030, partitions count: 215
added idhash 875761334, partitions count: 216
added idhash 875761260, partitions count: 217
added idhash 875758596, partitions count: 218
added idhash 875758522, partitions count: 219
added idhash 875712050, partitions count: 220
added idhash 875711976, partitions count: 221
added idhash 875709312, partitions count: 222
added idhash 875709238, partitions count: 223
added idhash 875707980, partitions count: 224
added idhash 875707906, partitions count: 225
added idhash 875710681, partitions count: 226
added idhash 875710607, partitions count: 227
added idhash 875707943, partitions count: 228
added idhash 875707869, partitions count: 229
added idhash 875811913, partitions count: 230
added idhash 875809249, partitions count: 231
added idhash 875809175, partitions count: 232
added idhash 881431658, partitions count: 233
added idhash 881333090, partitions count: 234
added idhash 881330426, partitions count: 235
added idhash 881330352, partitions count: 236
added idhash 879509582, partitions count: 237
added idhash 879506918, partitions count: 238
added idhash 879506844, partitions count: 239
added idhash 879460298, partitions count: 240
added idhash 879457634, partitions count: 241
added idhash 879457560, partitions count: 242
added idhash 879456302, partitions count: 243
