generating boards
board:
/J-----\
Y RR   |
|      |
|      J
|      |
|      |
|      |
\------/

2cars: 6, 3cars: 1
partition ids: 6+0
generating winners... 
added idhash 952801730, partitions count: 1
added idhash 952803099, partitions count: 2
added idhash 952804468, partitions count: 3
added idhash 952801804, partitions count: 4
added idhash 952801732, partitions count: 5
added idhash 952801767, partitions count: 6
added idhash 952801731, partitions count: 7
added idhash 952807206, partitions count: 8
added idhash 952805837, partitions count: 9
added idhash 952803173, partitions count: 10
added idhash 952803101, partitions count: 11
added idhash 952803136, partitions count: 12
added idhash 952803100, partitions count: 13
added idhash 952801841, partitions count: 14
added idhash 952801769, partitions count: 15
added idhash 952801733, partitions count: 16
added idhash 952804505, partitions count: 17
added idhash 952804469, partitions count: 18
added idhash 952801805, partitions count: 19
added idhash 952801878, partitions count: 20
added idhash 952801768, partitions count: 21
added idhash 952801734, partitions count: 22
added idhash 952807280, partitions count: 23
added idhash 952807208, partitions count: 24
added idhash 952807243, partitions count: 25
added idhash 952807207, partitions count: 26
added idhash 952803210, partitions count: 27
added idhash 952803138, partitions count: 28
added idhash 952803102, partitions count: 29
added idhash 952805874, partitions count: 30
added idhash 952805838, partitions count: 31
added idhash 952803174, partitions count: 32
added idhash 952803247, partitions count: 33
added idhash 952803137, partitions count: 34
added idhash 952803103, partitions count: 35
added idhash 952801880, partitions count: 36
added idhash 952801770, partitions count: 37
added idhash 952801842, partitions count: 38
added idhash 952804616, partitions count: 39
added idhash 952804506, partitions count: 40
added idhash 952804472, partitions count: 41
added idhash 952801808, partitions count: 42
added idhash 952801879, partitions count: 43
added idhash 952801771, partitions count: 44
max total memory: 111MB
added idhash 947180616, partitions count: 45
added idhash 947181985, partitions count: 46
added idhash 947179321, partitions count: 47
added idhash 947179249, partitions count: 48
added idhash 947179247, partitions count: 49
added idhash 947179284, partitions count: 50
added idhash 947179248, partitions count: 51
added idhash 947184723, partitions count: 52
added idhash 947183354, partitions count: 53
added idhash 947180690, partitions count: 54
added idhash 947180618, partitions count: 55
added idhash 947180653, partitions count: 56
added idhash 947180617, partitions count: 57
added idhash 947179358, partitions count: 58
added idhash 947179286, partitions count: 59
added idhash 947179250, partitions count: 60
added idhash 947182022, partitions count: 61
added idhash 947181986, partitions count: 62
added idhash 947179322, partitions count: 63
added idhash 947179395, partitions count: 64
added idhash 947179285, partitions count: 65
added idhash 947179251, partitions count: 66
added idhash 947184797, partitions count: 67
added idhash 947184725, partitions count: 68
added idhash 947184760, partitions count: 69
added idhash 947184724, partitions count: 70
added idhash 947180727, partitions count: 71
added idhash 947180655, partitions count: 72
added idhash 947180619, partitions count: 73
added idhash 947183391, partitions count: 74
added idhash 947183355, partitions count: 75
added idhash 947180691, partitions count: 76
added idhash 947180764, partitions count: 77
added idhash 947180654, partitions count: 78
added idhash 947180620, partitions count: 79
added idhash 947179397, partitions count: 80
added idhash 947179287, partitions count: 81
added idhash 947179359, partitions count: 82
added idhash 947182133, partitions count: 83
added idhash 947182023, partitions count: 84
added idhash 947181989, partitions count: 85
added idhash 947179325, partitions count: 86
added idhash 947179396, partitions count: 87
added idhash 947179288, partitions count: 88
added idhash 947184834, partitions count: 89
added idhash 947184762, partitions count: 90
added idhash 947184726, partitions count: 91
added idhash 947184798, partitions count: 92
added idhash 947184871, partitions count: 93
added idhash 947184761, partitions count: 94
added idhash 947184727, partitions count: 95
added idhash 947180766, partitions count: 96
added idhash 947180656, partitions count: 97
added idhash 947180728, partitions count: 98
added idhash 947183502, partitions count: 99
added idhash 947183392, partitions count: 100
added idhash 947183358, partitions count: 101
added idhash 947180694, partitions count: 102
added idhash 947180765, partitions count: 103
added idhash 947180657, partitions count: 104
added idhash 947179398, partitions count: 105
added idhash 947179362, partitions count: 106
added idhash 950928938, partitions count: 107
added idhash 950927606, partitions count: 108
added idhash 950927570, partitions count: 109
added idhash 950927569, partitions count: 110
added idhash 950933045, partitions count: 111
added idhash 950928975, partitions count: 112
added idhash 950928939, partitions count: 113
added idhash 950927717, partitions count: 114
added idhash 950927607, partitions count: 115
max total memory: 156MB
added idhash 950927573, partitions count: 116
added idhash 950933082, partitions count: 117
added idhash 950933046, partitions count: 118
added idhash 950929086, partitions count: 119
added idhash 950928976, partitions count: 120
added idhash 950928942, partitions count: 121
added idhash 950927718, partitions count: 122
added idhash 950927610, partitions count: 123
added idhash 947182134, partitions count: 124
added idhash 947182026, partitions count: 125
max total memory: 157MB
max total memory: 249MB
added idhash 947179399, partitions count: 126
max total memory: 250MB
max total memory: 359MB
max total memory: 361MB
added idhash 945310562, partitions count: 127
added idhash 945309193, partitions count: 128
added idhash 945306529, partitions count: 129
added idhash 945306457, partitions count: 130
added idhash 945306455, partitions count: 131
added idhash 945306492, partitions count: 132
added idhash 945306456, partitions count: 133
added idhash 945305197, partitions count: 134
added idhash 945305125, partitions count: 135
added idhash 945305089, partitions count: 136
added idhash 945307824, partitions count: 137
added idhash 945305160, partitions count: 138
added idhash 945305088, partitions count: 139
added idhash 945305086, partitions count: 140
added idhash 945307861, partitions count: 141
added idhash 945307825, partitions count: 142
added idhash 945305161, partitions count: 143
added idhash 945305123, partitions count: 144
added idhash 945305087, partitions count: 145
added idhash 945305234, partitions count: 146
added idhash 945305124, partitions count: 147
added idhash 945305090, partitions count: 148
added idhash 945310636, partitions count: 149
added idhash 945310564, partitions count: 150
added idhash 945310599, partitions count: 151
added idhash 945310563, partitions count: 152
added idhash 945306566, partitions count: 153
added idhash 945306494, partitions count: 154
added idhash 945306458, partitions count: 155
added idhash 945309230, partitions count: 156
added idhash 945309194, partitions count: 157
added idhash 945306530, partitions count: 158
added idhash 945306603, partitions count: 159
added idhash 945306493, partitions count: 160
added idhash 945306459, partitions count: 161
added idhash 945305236, partitions count: 162
added idhash 945305126, partitions count: 163
added idhash 945305198, partitions count: 164
added idhash 945307972, partitions count: 165
added idhash 945307862, partitions count: 166
added idhash 945307828, partitions count: 167
added idhash 945305164, partitions count: 168
added idhash 945305235, partitions count: 169
added idhash 945305127, partitions count: 170
added idhash 945310673, partitions count: 171
added idhash 945310601, partitions count: 172
added idhash 945310565, partitions count: 173
added idhash 945310637, partitions count: 174
added idhash 945310710, partitions count: 175
added idhash 945310600, partitions count: 176
added idhash 945310566, partitions count: 177
added idhash 945306605, partitions count: 178
added idhash 945306495, partitions count: 179
added idhash 945306567, partitions count: 180
added idhash 945309341, partitions count: 181
added idhash 945309231, partitions count: 182
added idhash 945309197, partitions count: 183
added idhash 945306533, partitions count: 184
added idhash 945306604, partitions count: 185
added idhash 945306496, partitions count: 186
added idhash 945305237, partitions count: 187
added idhash 945305201, partitions count: 188
added idhash 945307973, partitions count: 189
added idhash 945307865, partitions count: 190
added idhash 945305238, partitions count: 191
max total memory: 537MB
added idhash 945310712, partitions count: 192
added idhash 945310602, partitions count: 193
added idhash 945310674, partitions count: 194
added idhash 945310640, partitions count: 195
added idhash 945310711, partitions count: 196
added idhash 945310603, partitions count: 197
added idhash 945306606, partitions count: 198
added idhash 945306570, partitions count: 199
added idhash 945309342, partitions count: 200
added idhash 945309234, partitions count: 201
added idhash 945306607, partitions count: 202
added idhash 949053408, partitions count: 203
added idhash 949054777, partitions count: 204
added idhash 949053445, partitions count: 205
added idhash 949053409, partitions count: 206
added idhash 949058884, partitions count: 207
added idhash 949054814, partitions count: 208
added idhash 949054778, partitions count: 209
added idhash 949053556, partitions count: 210
added idhash 949053446, partitions count: 211
added idhash 949053412, partitions count: 212
added idhash 949058921, partitions count: 213
added idhash 949058885, partitions count: 214
added idhash 949054925, partitions count: 215
added idhash 949054815, partitions count: 216
added idhash 949054781, partitions count: 217
added idhash 949053557, partitions count: 218
added idhash 949053449, partitions count: 219
max total memory: 538MB
added idhash 949059032, partitions count: 220
added idhash 949058922, partitions count: 221
added idhash 949058888, partitions count: 222
added idhash 949054926, partitions count: 223
added idhash 949054818, partitions count: 224
added idhash 949053560, partitions count: 225
added idhash 945307976, partitions count: 226
max total memory: 848MB
max total memory: 851MB
max total memory: 1265MB
max total memory: 1270MB
max total memory: 1533MB
max total memory: 1539MB
added idhash 744771228, partitions count: 227
added idhash 744772597, partitions count: 228
added idhash 744769933, partitions count: 229
added idhash 744769861, partitions count: 230
added idhash 744769859, partitions count: 231
added idhash 744769896, partitions count: 232
added idhash 744769860, partitions count: 233
added idhash 744775335, partitions count: 234
added idhash 744773966, partitions count: 235
