generating boards
board:
/-J----\
|      |
Y RR   |
|      J
|      |
|      |
|      |
\------/

2cars: 3, 3cars: 3
partition ids: 6+0
generating winners... 
added idhash 952801730, partitions count: 1
added idhash 952804468, partitions count: 2
added idhash 952801804, partitions count: 3
added idhash 952801732, partitions count: 4
added idhash 952804542, partitions count: 5
added idhash 952804470, partitions count: 6
added idhash 952801806, partitions count: 7
added idhash 947181985, partitions count: 8
added idhash 947179321, partitions count: 9
added idhash 947179249, partitions count: 10
added idhash 947179247, partitions count: 11
added idhash 947182059, partitions count: 12
added idhash 947181987, partitions count: 13
added idhash 947179323, partitions count: 14
added idhash 947183428, partitions count: 15
added idhash 947183356, partitions count: 16
added idhash 947180692, partitions count: 17
added idhash 947180616, partitions count: 18
added idhash 947180690, partitions count: 19
added idhash 947180618, partitions count: 20
added idhash 947182061, partitions count: 21
added idhash 950927569, partitions count: 22
added idhash 950930307, partitions count: 23
added idhash 950927643, partitions count: 24
added idhash 950927571, partitions count: 25
added idhash 950931676, partitions count: 26
added idhash 950929012, partitions count: 27
added idhash 950928940, partitions count: 28
added idhash 950928938, partitions count: 29
added idhash 950930381, partitions count: 30
added idhash 950930309, partitions count: 31
added idhash 950927645, partitions count: 32
added idhash 950927606, partitions count: 33
added idhash 950927570, partitions count: 34
added idhash 950930344, partitions count: 35
added idhash 950930308, partitions count: 36
added idhash 950927680, partitions count: 37
added idhash 950927608, partitions count: 38
added idhash 950927572, partitions count: 39
added idhash 950927644, partitions count: 40
added idhash 947183354, partitions count: 41
added idhash 947179284, partitions count: 42
added idhash 947179248, partitions count: 43
added idhash 947182022, partitions count: 44
added idhash 947181986, partitions count: 45
added idhash 947179286, partitions count: 46
added idhash 947179250, partitions count: 47
added idhash 947179358, partitions count: 48
added idhash 947179322, partitions count: 49
added idhash 947182024, partitions count: 50
added idhash 947182096, partitions count: 51
added idhash 947182060, partitions count: 52
added idhash 947181988, partitions count: 53
added idhash 947179360, partitions count: 54
added idhash 947179324, partitions count: 55
max total memory: 111MB
added idhash 744772597, partitions count: 56
added idhash 744769933, partitions count: 57
added idhash 744769861, partitions count: 58
added idhash 744769859, partitions count: 59
added idhash 744772671, partitions count: 60
added idhash 744772599, partitions count: 61
added idhash 744769935, partitions count: 62
added idhash 744774040, partitions count: 63
added idhash 744773968, partitions count: 64
added idhash 744771304, partitions count: 65
added idhash 744771228, partitions count: 66
added idhash 744771302, partitions count: 67
added idhash 744771230, partitions count: 68
added idhash 744772673, partitions count: 69
added idhash 744773966, partitions count: 70
added idhash 744769896, partitions count: 71
added idhash 744769860, partitions count: 72
added idhash 744772634, partitions count: 73
added idhash 744772598, partitions count: 74
added idhash 744769898, partitions count: 75
added idhash 744769862, partitions count: 76
added idhash 744769970, partitions count: 77
added idhash 744769934, partitions count: 78
added idhash 744772636, partitions count: 79
added idhash 744772708, partitions count: 80
added idhash 744772672, partitions count: 81
added idhash 744772600, partitions count: 82
added idhash 744769972, partitions count: 83
added idhash 744769936, partitions count: 84
added idhash 739150188, partitions count: 85
added idhash 739150116, partitions count: 86
added idhash 739150114, partitions count: 87
added idhash 739147452, partitions count: 88
added idhash 739147450, partitions count: 89
added idhash 739147378, partitions count: 90
added idhash 739147376, partitions count: 91
added idhash 739151557, partitions count: 92
added idhash 739151485, partitions count: 93
added idhash 739148821, partitions count: 94
added idhash 739148745, partitions count: 95
added idhash 739148819, partitions count: 96
added idhash 739148747, partitions count: 97
added idhash 739150190, partitions count: 98
added idhash 739151483, partitions count: 99
added idhash 739150151, partitions count: 100
added idhash 739150115, partitions count: 101
added idhash 739147487, partitions count: 102
added idhash 739147415, partitions count: 103
added idhash 739147379, partitions count: 104
added idhash 739147451, partitions count: 105
added idhash 739147413, partitions count: 106
added idhash 739147377, partitions count: 107
added idhash 739150153, partitions count: 108
added idhash 739150225, partitions count: 109
added idhash 739150189, partitions count: 110
added idhash 739150117, partitions count: 111
added idhash 739147489, partitions count: 112
added idhash 739147453, partitions count: 113
added idhash 739152928, partitions count: 114
added idhash 739152926, partitions count: 115
added idhash 739152854, partitions count: 116
added idhash 739151559, partitions count: 117
added idhash 739151594, partitions count: 118
added idhash 739151522, partitions count: 119
added idhash 739151486, partitions count: 120
added idhash 739151558, partitions count: 121
added idhash 739148858, partitions count: 122
added idhash 739148822, partitions count: 123
added idhash 739148782, partitions count: 124
added idhash 739148746, partitions count: 125
added idhash 739148784, partitions count: 126
added idhash 739148820, partitions count: 127
added idhash 739150227, partitions count: 128
added idhash 739150191, partitions count: 129
max total memory: 157MB
added idhash 883457773, partitions count: 130
added idhash 883460511, partitions count: 131
added idhash 883457847, partitions count: 132
added idhash 883457775, partitions count: 133
added idhash 883461880, partitions count: 134
added idhash 883459216, partitions count: 135
added idhash 883459144, partitions count: 136
added idhash 883459142, partitions count: 137
added idhash 883460585, partitions count: 138
added idhash 883460513, partitions count: 139
added idhash 883457849, partitions count: 140
added idhash 883457810, partitions count: 141
added idhash 883457774, partitions count: 142
added idhash 883460548, partitions count: 143
added idhash 883460512, partitions count: 144
added idhash 883457884, partitions count: 145
added idhash 883457812, partitions count: 146
added idhash 883457776, partitions count: 147
added idhash 883457848, partitions count: 148
added idhash 877838028, partitions count: 149
added idhash 877835364, partitions count: 150
added idhash 877835292, partitions count: 151
added idhash 877835290, partitions count: 152
added idhash 877839397, partitions count: 153
added idhash 877836733, partitions count: 154
added idhash 877836661, partitions count: 155
added idhash 877836659, partitions count: 156
added idhash 877838102, partitions count: 157
added idhash 877838030, partitions count: 158
added idhash 877835366, partitions count: 159
added idhash 877835327, partitions count: 160
added idhash 877835291, partitions count: 161
added idhash 877838065, partitions count: 162
added idhash 877838029, partitions count: 163
added idhash 877835401, partitions count: 164
added idhash 877835329, partitions count: 165
added idhash 877835293, partitions count: 166
added idhash 877835365, partitions count: 167
added idhash 877840840, partitions count: 168
added idhash 877840768, partitions count: 169
added idhash 877840766, partitions count: 170
added idhash 877839471, partitions count: 171
added idhash 877839399, partitions count: 172
added idhash 877836735, partitions count: 173
added idhash 877839434, partitions count: 174
added idhash 877839398, partitions count: 175
added idhash 877836770, partitions count: 176
added idhash 877836698, partitions count: 177
added idhash 877836662, partitions count: 178
added idhash 877836734, partitions count: 179
added idhash 877836696, partitions count: 180
added idhash 877836660, partitions count: 181
added idhash 877835403, partitions count: 182
added idhash 877838139, partitions count: 183
added idhash 877838067, partitions count: 184
added idhash 877838031, partitions count: 185
added idhash 877838103, partitions count: 186
added idhash 877835367, partitions count: 187
added idhash 881583612, partitions count: 188
added idhash 881584981, partitions count: 189
added idhash 881586350, partitions count: 190
added idhash 881583686, partitions count: 191
added idhash 881583614, partitions count: 192
added idhash 881583649, partitions count: 193
added idhash 881583613, partitions count: 194
added idhash 881589088, partitions count: 195
added idhash 881587719, partitions count: 196
added idhash 881585055, partitions count: 197
added idhash 881584983, partitions count: 198
added idhash 881585018, partitions count: 199
added idhash 881584982, partitions count: 200
added idhash 881583723, partitions count: 201
added idhash 881583651, partitions count: 202
added idhash 881583615, partitions count: 203
added idhash 881586387, partitions count: 204
added idhash 881586351, partitions count: 205
added idhash 881583687, partitions count: 206
added idhash 881583760, partitions count: 207
added idhash 881583650, partitions count: 208
added idhash 881583616, partitions count: 209
added idhash 877835438, partitions count: 210
added idhash 877835328, partitions count: 211
added idhash 877835294, partitions count: 212
added idhash 877838176, partitions count: 213
added idhash 877838066, partitions count: 214
added idhash 877838032, partitions count: 215
added idhash 877835440, partitions count: 216
added idhash 877835330, partitions count: 217
added idhash 877835402, partitions count: 218
added idhash 877835368, partitions count: 219
added idhash 742898436, partitions count: 220
added idhash 742895772, partitions count: 221
added idhash 742895700, partitions count: 222
added idhash 742895698, partitions count: 223
added idhash 742899805, partitions count: 224
added idhash 742897141, partitions count: 225
added idhash 742897069, partitions count: 226
added idhash 742897067, partitions count: 227
added idhash 742898510, partitions count: 228
added idhash 742898438, partitions count: 229
added idhash 742895774, partitions count: 230
added idhash 742895735, partitions count: 231
added idhash 742895699, partitions count: 232
added idhash 742898473, partitions count: 233
added idhash 742898437, partitions count: 234
added idhash 742895809, partitions count: 235
added idhash 742895737, partitions count: 236
added idhash 742895701, partitions count: 237
added idhash 742895773, partitions count: 238
added idhash 742901248, partitions count: 239
added idhash 742901176, partitions count: 240
added idhash 742901174, partitions count: 241
added idhash 742899879, partitions count: 242
added idhash 742899807, partitions count: 243
