generating boards
board:
/-J-K--\
|      |
|      |
J      K
| R    |
| R    |
|      |
\-Y----/

2cars: 1, 3cars: 3
partition ids: 6+0
generating winners... 
added idhash 879709451, partitions count: 1
added idhash 879712189, partitions count: 2
added idhash 879709525, partitions count: 3
added idhash 879709453, partitions count: 4
added idhash 875961129, partitions count: 5
added idhash 875963867, partitions count: 6
added idhash 875961203, partitions count: 7
added idhash 875961131, partitions count: 8
added idhash 875963941, partitions count: 9
added idhash 875963869, partitions count: 10
added idhash 875961205, partitions count: 11
added idhash 741021537, partitions count: 12
added idhash 741024275, partitions count: 13
added idhash 741021611, partitions count: 14
added idhash 741021539, partitions count: 15
added idhash 741024349, partitions count: 16
added idhash 741024277, partitions count: 17
added idhash 741021613, partitions count: 18
added idhash 737275953, partitions count: 19
added idhash 737273289, partitions count: 20
added idhash 737273217, partitions count: 21
added idhash 737273215, partitions count: 22
added idhash 737276027, partitions count: 23
added idhash 737275955, partitions count: 24
added idhash 737273291, partitions count: 25
added idhash 737276029, partitions count: 26
added idhash 673551741, partitions count: 27
added idhash 673554479, partitions count: 28
added idhash 673551815, partitions count: 29
added idhash 673551743, partitions count: 30
added idhash 673554553, partitions count: 31
added idhash 673554481, partitions count: 32
added idhash 673551817, partitions count: 33
added idhash 669806157, partitions count: 34
added idhash 669803493, partitions count: 35
added idhash 669803421, partitions count: 36
added idhash 669803419, partitions count: 37
added idhash 669806231, partitions count: 38
added idhash 669806159, partitions count: 39
added idhash 669803495, partitions count: 40
added idhash 669806233, partitions count: 41
added idhash 667932070, partitions count: 42
added idhash 667931998, partitions count: 43
added idhash 667931996, partitions count: 44
added idhash 667929334, partitions count: 45
added idhash 667929332, partitions count: 46
added idhash 667929260, partitions count: 47
added idhash 667929258, partitions count: 48
added idhash 667932072, partitions count: 49
added idhash 667930703, partitions count: 50
added idhash 810365494, partitions count: 51
added idhash 810368232, partitions count: 52
added idhash 810365568, partitions count: 53
added idhash 810365496, partitions count: 54
added idhash 806617172, partitions count: 55
added idhash 806619910, partitions count: 56
added idhash 806617246, partitions count: 57
added idhash 806617174, partitions count: 58
added idhash 806619984, partitions count: 59
added idhash 806619912, partitions count: 60
added idhash 806617248, partitions count: 61
added idhash 671677580, partitions count: 62
added idhash 671680318, partitions count: 63
added idhash 671677654, partitions count: 64
added idhash 671677582, partitions count: 65
added idhash 671680392, partitions count: 66
added idhash 671680320, partitions count: 67
added idhash 671677656, partitions count: 68
added idhash 812239655, partitions count: 69
added idhash 812242393, partitions count: 70
added idhash 812239729, partitions count: 71
added idhash 812239657, partitions count: 72
added idhash 808491333, partitions count: 73
added idhash 808494071, partitions count: 74
added idhash 808491407, partitions count: 75
added idhash 808491335, partitions count: 76
added idhash 808494145, partitions count: 77
added idhash 808494073, partitions count: 78
added idhash 808491409, partitions count: 79
added idhash 806618617, partitions count: 80
added idhash 806618541, partitions count: 81
added idhash 806618615, partitions count: 82
added idhash 806618543, partitions count: 83
added idhash 810366937, partitions count: 84
added idhash 810366865, partitions count: 85
added idhash 810366863, partitions count: 86
added idhash 810365533, partitions count: 87
added idhash 810365531, partitions count: 88
added idhash 810365495, partitions count: 89
added idhash 810368269, partitions count: 90
added idhash 810368233, partitions count: 91
added idhash 810365569, partitions count: 92
added idhash 806617211, partitions count: 93
added idhash 806617209, partitions count: 94
added idhash 806617173, partitions count: 95
added idhash 806619947, partitions count: 96
added idhash 806619911, partitions count: 97
added idhash 806617247, partitions count: 98
added idhash 806619949, partitions count: 99
added idhash 806619985, partitions count: 100
added idhash 671679025, partitions count: 101
added idhash 671678949, partitions count: 102
added idhash 671679023, partitions count: 103
added idhash 671678951, partitions count: 104
added idhash 671677619, partitions count: 105
added idhash 671677617, partitions count: 106
added idhash 671677581, partitions count: 107
added idhash 671680355, partitions count: 108
added idhash 671680319, partitions count: 109
added idhash 671677655, partitions count: 110
added idhash 671680357, partitions count: 111
added idhash 671680393, partitions count: 112
added idhash 667930627, partitions count: 113
added idhash 667930701, partitions count: 114
added idhash 667930629, partitions count: 115
added idhash 667929297, partitions count: 116
added idhash 667932033, partitions count: 117
added idhash 667931997, partitions count: 118
added idhash 667929333, partitions count: 119
added idhash 667929295, partitions count: 120
added idhash 667929259, partitions count: 121
added idhash 667932035, partitions count: 122
added idhash 667932071, partitions count: 123
done
123 partitions, 132201 winners, with avg. 1074 winners / partition

generating partition #0
idhash 667929258, starting with 19364 winners (14%)... ........................reached fixpoint... hardest is 24 moves, total 86527 boards, candidate 488 boards, time: 1s
/-J-K--\
|A B C |
|A B C |
JA B CDK
|     D|
|   R  |
|   R  |
\-Y----/


generating partition #1
idhash 667929259, starting with 2308 winners (1%)... ..............................reached fixpoint... hardest is 30 moves, total 21718 boards, candidate 1379 boards, time: 0s
/-J-K--\
|  A BC|
|  A BC|
J  A BCK
|      |
|   R  |
|   RDD|
\-Y----/


generating partition #2
idhash 810368269, starting with 96 winners (0%)... ...............................reached fixpoint... hardest is 31 moves, total 2516 boards, candidate 297 boards, time: 0s
/-J-K--\
|   AAA|
|   BBB|
J      K
|   CCC|
|DD R  |
|   R  |
\-Y----/


generating partition #3
idhash 667929260, starting with 6507 winners (4%)... .........................reached fixpoint... hardest is 25 moves, total 72902 boards, candidate 1457 boards, time: 0s
/-J-K--\
|  A  B|
|  A  B|
J  A  BK
|      |
|   RC |
|DDDRC |
\-Y----/


generating partition #4
idhash 879712189, starting with 48 winners (0%)... .....reached fixpoint... hardest is 5 moves, total 144 boards, candidate 0 boards, time: 0s
/-J-K--\
| AAABB|
| R CCC|
J R    K
|DDD   |
|      |
|      |
\-Y----/


generating partition #5
idhash 741021611, starting with 504 winners (0%)... ...........................reached fixpoint... hardest is 27 moves, total 6591 boards, candidate 586 boards, time: 0s
/-J-K--\
|AAB   |
|  BCCC|
J  B   K
|      |
|DDDR  |
|   R  |
\-Y----/


generating partition #6
idhash 741021613, starting with 80 winners (0%)... .........................reached fixpoint... hardest is 25 moves, total 2884 boards, candidate 91 boards, time: 0s
/-J-K--\
|  AA  |
|   BBB|
J      K
|      |
|CCCR  |
|DDDR  |
\-Y----/


generating partition #7
idhash 875961129, starting with 873 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 2329 boards, candidate 0 boards, time: 0s
/-J-K--\
|ABBBCC|
|AR    |
JAR    K
|     D|
|     D|
|     D|
\-Y----/


generating partition #8
idhash 875961131, starting with 204 winners (0%)... ......reached fixpoint... hardest is 6 moves, total 1164 boards, candidate 0 boards, time: 0s
/-J-K--\
| AAABB|
| R    |
J R    K
|    C |
|    C |
|DDD C |
\-Y----/


generating partition #9
idhash 671680320, starting with 272 winners (0%)... ...........................reached fixpoint... hardest is 27 moves, total 5656 boards, candidate 178 boards, time: 0s
/-J-K--\
|      |
|AAA   |
J      K
| R BBB|
| R C  |
|DDDC  |
\-Y----/


generating partition #10
idhash 737273217, starting with 1401 winners (1%)... ..........................reached fixpoint... hardest is 26 moves, total 18701 boards, candidate 883 boards, time: 0s
/-J-K--\
|AAB  C|
|  B  C|
J  B  CK
|      |
|   R  |
|DDDR  |
\-Y----/


generating partition #11
idhash 806617211, starting with 400 winners (0%)... ............................reached fixpoint... hardest is 28 moves, total 10355 boards, candidate 864 boards, time: 0s
/-J-K--\
|  ABBB|
|  A   |
J  A   K
|      |
|CC R  |
|DDDR  |
\-Y----/


generating partition #12
idhash 806617209, starting with 1355 winners (1%)... .................................reached fixpoint... hardest is 33 moves, total 14685 boards, candidate 1598 boards, time: 0s
/-J-K--\
|   AAA|
|    B |
J    B K
|  C B |
|  CRDD|
|  CR  |
\-Y----/


generating partition #13
idhash 810366865, starting with 96 winners (0%)... ............................reached fixpoint... hardest is 28 moves, total 2788 boards, candidate 328 boards, time: 0s
/-J-K--\
|   AAA|
|   BBB|
J      K
|  CC  |
|   R  |
|DDDR  |
\-Y----/


generating partition #14
idhash 671679025, starting with 48 winners (0%)... .........................reached fixpoint... hardest is 25 moves, total 2628 boards, candidate 57 boards, time: 0s
/-J-K--\
|      |
|   AAA|
J      K
|  BB  |
|CCCR  |
|DDDR  |
\-Y----/


max total memory: 98MB
generating partition #15
idhash 879709451, starting with 410 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 947 boards, candidate 0 boards, time: 0s
/-J-K--\
|ABBBCC|
|AR DDD|
JAR    K
|      |
|      |
|      |
\-Y----/


