generating boards
board:
/-J-K--\
|      |
|      |
J      K
| R    |
| R    |
|      |
\-Y----/

2cars: 1, 3cars: 6
partition ids: 6+0
generating winners... 
added idhash 879712263, partitions count: 1
added idhash 879712191, partitions count: 2
added idhash 879712189, partitions count: 3
added idhash 879709527, partitions count: 4
added idhash 879709525, partitions count: 5
added idhash 879709453, partitions count: 6
added idhash 879709451, partitions count: 7
added idhash 879712265, partitions count: 8
added idhash 875963943, partitions count: 9
added idhash 875963941, partitions count: 10
added idhash 875963869, partitions count: 11
added idhash 875963867, partitions count: 12
added idhash 875961205, partitions count: 13
added idhash 875961203, partitions count: 14
added idhash 875961131, partitions count: 15
added idhash 875961129, partitions count: 16
added idhash 741024351, partitions count: 17
added idhash 741024349, partitions count: 18
added idhash 741024277, partitions count: 19
added idhash 741024275, partitions count: 20
added idhash 741021613, partitions count: 21
added idhash 741021611, partitions count: 22
added idhash 741021539, partitions count: 23
added idhash 741021537, partitions count: 24
added idhash 737276029, partitions count: 25
added idhash 737276027, partitions count: 26
added idhash 737275955, partitions count: 27
added idhash 737273291, partitions count: 28
added idhash 737273215, partitions count: 29
added idhash 737273217, partitions count: 30
added idhash 737275953, partitions count: 31
added idhash 737273289, partitions count: 32
added idhash 673554555, partitions count: 33
added idhash 673554553, partitions count: 34
added idhash 673554481, partitions count: 35
added idhash 673554479, partitions count: 36
added idhash 673551817, partitions count: 37
added idhash 673551815, partitions count: 38
added idhash 673551743, partitions count: 39
added idhash 673551741, partitions count: 40
added idhash 669806233, partitions count: 41
added idhash 669806231, partitions count: 42
added idhash 669806159, partitions count: 43
added idhash 669803495, partitions count: 44
added idhash 669803419, partitions count: 45
added idhash 669803421, partitions count: 46
added idhash 669803493, partitions count: 47
added idhash 667932072, partitions count: 48
added idhash 667929258, partitions count: 49
added idhash 667929260, partitions count: 50
added idhash 810368306, partitions count: 51
added idhash 810368234, partitions count: 52
added idhash 810368232, partitions count: 53
added idhash 810365570, partitions count: 54
added idhash 810365568, partitions count: 55
added idhash 810365496, partitions count: 56
added idhash 810365494, partitions count: 57
added idhash 810368308, partitions count: 58
added idhash 806619986, partitions count: 59
added idhash 806619984, partitions count: 60
added idhash 806619912, partitions count: 61
added idhash 806619910, partitions count: 62
added idhash 806617248, partitions count: 63
added idhash 806617246, partitions count: 64
added idhash 806617174, partitions count: 65
added idhash 806617172, partitions count: 66
added idhash 671680394, partitions count: 67
added idhash 671680392, partitions count: 68
added idhash 671680320, partitions count: 69
added idhash 671680318, partitions count: 70
added idhash 671677656, partitions count: 71
added idhash 671677654, partitions count: 72
added idhash 671677582, partitions count: 73
added idhash 671677580, partitions count: 74
added idhash 667932070, partitions count: 75
added idhash 667931998, partitions count: 76
added idhash 667929334, partitions count: 77
added idhash 667931996, partitions count: 78
added idhash 667929332, partitions count: 79
max total memory: 111MB
added idhash 812242467, partitions count: 80
added idhash 812242395, partitions count: 81
added idhash 812242393, partitions count: 82
added idhash 812239731, partitions count: 83
added idhash 812239729, partitions count: 84
added idhash 812239657, partitions count: 85
added idhash 812239655, partitions count: 86
added idhash 812242469, partitions count: 87
added idhash 808494147, partitions count: 88
added idhash 808494145, partitions count: 89
added idhash 808494073, partitions count: 90
added idhash 808494071, partitions count: 91
added idhash 808491409, partitions count: 92
added idhash 808491407, partitions count: 93
added idhash 808491335, partitions count: 94
added idhash 808491333, partitions count: 95
added idhash 810366939, partitions count: 96
added idhash 810366863, partitions count: 97
added idhash 810366937, partitions count: 98
added idhash 810366865, partitions count: 99
added idhash 810368271, partitions count: 100
added idhash 810368307, partitions count: 101
added idhash 810368269, partitions count: 102
added idhash 810368233, partitions count: 103
added idhash 810365533, partitions count: 104
added idhash 810365569, partitions count: 105
added idhash 810365531, partitions count: 106
added idhash 810365495, partitions count: 107
added idhash 806618617, partitions count: 108
added idhash 806619949, partitions count: 109
added idhash 806619985, partitions count: 110
added idhash 806618541, partitions count: 111
added idhash 806618615, partitions count: 112
added idhash 806618543, partitions count: 113
added idhash 806619947, partitions count: 114
added idhash 806619911, partitions count: 115
added idhash 806617211, partitions count: 116
added idhash 806617247, partitions count: 117
added idhash 806617209, partitions count: 118
added idhash 806617173, partitions count: 119
max total memory: 154MB
max total memory: 155MB
max total memory: 247MB
added idhash 671679025, partitions count: 120
added idhash 671680357, partitions count: 121
added idhash 671680393, partitions count: 122
added idhash 671678949, partitions count: 123
added idhash 671679023, partitions count: 124
added idhash 671678951, partitions count: 125
added idhash 671680355, partitions count: 126
added idhash 671680319, partitions count: 127
added idhash 671677619, partitions count: 128
added idhash 671677655, partitions count: 129
added idhash 671677617, partitions count: 130
added idhash 671677581, partitions count: 131
added idhash 667930703, partitions count: 132
added idhash 667932035, partitions count: 133
added idhash 667932071, partitions count: 134
added idhash 667929259, partitions count: 135
added idhash 667930629, partitions count: 136
added idhash 667929297, partitions count: 137
added idhash 669806157, partitions count: 138
added idhash 667930627, partitions count: 139
added idhash 667930701, partitions count: 140
added idhash 667932033, partitions count: 141
added idhash 667931997, partitions count: 142
added idhash 667929295, partitions count: 143
added idhash 667929333, partitions count: 144
done
144 partitions, 819302 winners, with avg. 5689 winners / partition

generating partition #0
idhash 810368271, starting with 5588 winners (0%)... ................................reached fixpoint... hardest is 32 moves, total 69674 boards, candidate 2358 boards, time: 1s
/-J-K--\
|   AAA|
|   BBB|
J   CRRK
|DDDC E|
|FF C E|
|  GGGE|
\-Y----/


generating partition #1
idhash 667929258, starting with 15072 winners (1%)... ............reached fixpoint... hardest is 12 moves, total 22023 boards, candidate 0 boards, time: 0s
/-J-K--\
| R AB |
| R ABC|
JDDDABCK
|E F  C|
|E F  G|
|E F  G|
\-Y----/


generating partition #2
idhash 667929259, starting with 2196 winners (0%)... .........reached fixpoint... hardest is 9 moves, total 4272 boards, candidate 0 boards, time: 0s
/-J-K--\
|A  B  |
|A  B  |
JARRBCDK
|  EFCD|
|  EFCD|
|  EFGG|
\-Y----/


generating partition #3
idhash 810368269, starting with 3120 winners (0%)... .................reached fixpoint... hardest is 17 moves, total 9439 boards, candidate 0 boards, time: 0s
/-J-K--\
|AAAB C|
|DDDB C|
JERRB CK
|E  FFF|
|E   GG|
|      |
\-Y----/


generating partition #4
idhash 667929260, starting with 18583 winners (2%)... ..............reached fixpoint... hardest is 14 moves, total 82500 boards, candidate 0 boards, time: 0s
/-J-K--\
| A  BC|
| A  BC|
JDAEEBCK
|DR F  |
|DR F  |
|GGGF  |
\-Y----/


generating partition #5
idhash 879712191, starting with 2329 winners (0%)... .......reached fixpoint... hardest is 7 moves, total 9786 boards, candidate 0 boards, time: 0s
/-J-K--\
|ABBBCC|
|AR DDD|
JAR   EK
|FFF  E|
|     E|
|GGG   |
\-Y----/


generating partition #6
idhash 879712189, starting with 1113 winners (0%)... .....reached fixpoint... hardest is 5 moves, total 2200 boards, candidate 0 boards, time: 0s
/-J-K--\
|ABBBCC|
|AR DDD|
JAR EEEK
|FFF  G|
|     G|
|     G|
\-Y----/


generating partition #7
idhash 741021611, starting with 1716 winners (0%)... ............................reached fixpoint... hardest is 28 moves, total 4545 boards, candidate 352 boards, time: 0s
/-J-K--\
|AA  BC|
|DDDEBC|
JFRREBCK
|F  E  |
|F  GGG|
|      |
\-Y----/


generating partition #8
idhash 741021613, starting with 4997 winners (0%)... ...................................reached fixpoint... hardest is 35 moves, total 50334 boards, candidate 6470 boards, time: 0s
/-J-K--\
|A BBCD|
|AEEECD|
JA  RCDK
|   R  |
|   FFF|
|   GGG|
\-Y----/


generating partition #9
idhash 875961129, starting with 3740 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 8776 boards, candidate 0 boards, time: 0s
/-J-K--\
|ABBBCC|
|AR    |
JAR    K
|  DEFG|
|  DEFG|
|  DEFG|
\-Y----/


generating partition #10
idhash 875961131, starting with 3381 winners (0%)... ...............reached fixpoint... hardest is 15 moves, total 20541 boards, candidate 0 boards, time: 0s
/-J-K--\
|AAABCC|
| R BDE|
J R BDEK
|   FDE|
|   F  |
|GGGF  |
\-Y----/


generating partition #11
idhash 671680320, starting with 4553 winners (0%)... ..............reached fixpoint... hardest is 14 moves, total 14732 boards, candidate 0 boards, time: 0s
/-J-K--\
|A    B|
|ACCC B|
JARRDDDK
|EEE  F|
|     F|
|GGG  F|
\-Y----/


generating partition #12
