generating boards
board:
/---Y--\
|      |
|   R  |
|   R  |
|      |
|      |
K      J
\---K-J/

2cars: 7, 3cars: 0
partition ids: 6+0
generating winners... 
added idhash 952752451, partitions count: 1
added idhash 952751119, partitions count: 2
added idhash 952751082, partitions count: 3
added idhash 952604599, partitions count: 4
added idhash 952600529, partitions count: 5
added idhash 952600492, partitions count: 6
added idhash 952599271, partitions count: 7
added idhash 952599160, partitions count: 8
added idhash 952599123, partitions count: 9
added idhash 952553983, partitions count: 10
added idhash 952553946, partitions count: 11
added idhash 952549987, partitions count: 12
added idhash 952549876, partitions count: 13
added idhash 952549839, partitions count: 14
added idhash 952548618, partitions count: 15
added idhash 952548507, partitions count: 16
added idhash 952548470, partitions count: 17
added idhash 947134075, partitions count: 18
added idhash 947130005, partitions count: 19
added idhash 947129968, partitions count: 20
added idhash 947128747, partitions count: 21
added idhash 947128636, partitions count: 22
added idhash 947128599, partitions count: 23
added idhash 946982153, partitions count: 24
added idhash 946982116, partitions count: 25
added idhash 946978157, partitions count: 26
added idhash 946978046, partitions count: 27
added idhash 946978009, partitions count: 28
added idhash 946976788, partitions count: 29
added idhash 946976677, partitions count: 30
added idhash 946976640, partitions count: 31
added idhash 946931611, partitions count: 32
added idhash 946931500, partitions count: 33
added idhash 946931463, partitions count: 34
added idhash 946927504, partitions count: 35
added idhash 946927393, partitions count: 36
added idhash 946927356, partitions count: 37
added idhash 946926135, partitions count: 38
added idhash 946926024, partitions count: 39
added idhash 946925987, partitions count: 40
added idhash 945259951, partitions count: 41
added idhash 945259914, partitions count: 42
added idhash 945255955, partitions count: 43
added idhash 945255844, partitions count: 44
added idhash 945255807, partitions count: 45
added idhash 945254586, partitions count: 46
added idhash 945254475, partitions count: 47
added idhash 945254438, partitions count: 48
added idhash 945108103, partitions count: 49
added idhash 945107992, partitions count: 50
added idhash 945107955, partitions count: 51
added idhash 945103996, partitions count: 52
added idhash 945103885, partitions count: 53
added idhash 945103848, partitions count: 54
added idhash 945102627, partitions count: 55
added idhash 945102516, partitions count: 56
added idhash 945102479, partitions count: 57
max total memory: 111MB
added idhash 945057450, partitions count: 58
added idhash 945057339, partitions count: 59
added idhash 945057302, partitions count: 60
added idhash 945053343, partitions count: 61
added idhash 945053232, partitions count: 62
added idhash 945053195, partitions count: 63
added idhash 945051974, partitions count: 64
added idhash 945051863, partitions count: 65
added idhash 945051826, partitions count: 66
added idhash 744724687, partitions count: 67
added idhash 744720617, partitions count: 68
added idhash 744720580, partitions count: 69
added idhash 744719359, partitions count: 70
added idhash 744719248, partitions count: 71
added idhash 744719211, partitions count: 72
added idhash 744572765, partitions count: 73
added idhash 744572728, partitions count: 74
added idhash 744568769, partitions count: 75
added idhash 744568658, partitions count: 76
added idhash 744568621, partitions count: 77
added idhash 744567400, partitions count: 78
added idhash 744567289, partitions count: 79
added idhash 744567252, partitions count: 80
added idhash 744522223, partitions count: 81
added idhash 744522112, partitions count: 82
added idhash 744522075, partitions count: 83
added idhash 744518116, partitions count: 84
added idhash 744518005, partitions count: 85
added idhash 744517968, partitions count: 86
added idhash 744516747, partitions count: 87
added idhash 744516636, partitions count: 88
added idhash 744516599, partitions count: 89
added idhash 739102241, partitions count: 90
added idhash 739102204, partitions count: 91
added idhash 739098245, partitions count: 92
added idhash 739098134, partitions count: 93
added idhash 739098097, partitions count: 94
added idhash 739096876, partitions count: 95
added idhash 739096765, partitions count: 96
added idhash 739096728, partitions count: 97
added idhash 738950393, partitions count: 98
added idhash 738950282, partitions count: 99
added idhash 738950245, partitions count: 100
added idhash 738946286, partitions count: 101
added idhash 738946175, partitions count: 102
added idhash 738946138, partitions count: 103
added idhash 738944917, partitions count: 104
added idhash 738944806, partitions count: 105
added idhash 738944769, partitions count: 106
max total memory: 157MB
added idhash 738899740, partitions count: 107
added idhash 738899629, partitions count: 108
added idhash 738899592, partitions count: 109
added idhash 738895633, partitions count: 110
added idhash 738895522, partitions count: 111
added idhash 738895485, partitions count: 112
added idhash 738894264, partitions count: 113
added idhash 738894153, partitions count: 114
added idhash 738894116, partitions count: 115
added idhash 737228191, partitions count: 116
added idhash 737228080, partitions count: 117
added idhash 737228043, partitions count: 118
added idhash 737224084, partitions count: 119
added idhash 737223973, partitions count: 120
added idhash 737223936, partitions count: 121
added idhash 737222715, partitions count: 122
added idhash 737222604, partitions count: 123
added idhash 737222567, partitions count: 124
added idhash 737076232, partitions count: 125
added idhash 737076121, partitions count: 126
added idhash 737076084, partitions count: 127
added idhash 737072125, partitions count: 128
added idhash 737072014, partitions count: 129
added idhash 737071977, partitions count: 130
added idhash 737070756, partitions count: 131
added idhash 737070645, partitions count: 132
added idhash 737070608, partitions count: 133
added idhash 737025579, partitions count: 134
added idhash 737025468, partitions count: 135
added idhash 737025431, partitions count: 136
added idhash 737021472, partitions count: 137
added idhash 737021361, partitions count: 138
added idhash 737021324, partitions count: 139
added idhash 737020103, partitions count: 140
added idhash 737019992, partitions count: 141
max total memory: 250MB
added idhash 737019955, partitions count: 142
max total memory: 252MB
max total memory: 434MB
max total memory: 438MB
max total memory: 650MB
max total memory: 657MB
added idhash 675380767, partitions count: 143
added idhash 675380730, partitions count: 144
added idhash 675376771, partitions count: 145
added idhash 675376660, partitions count: 146
added idhash 675376623, partitions count: 147
added idhash 675375402, partitions count: 148
added idhash 675375291, partitions count: 149
added idhash 675375254, partitions count: 150
added idhash 675228919, partitions count: 151
added idhash 675228808, partitions count: 152
added idhash 675228771, partitions count: 153
added idhash 675224812, partitions count: 154
added idhash 675224701, partitions count: 155
added idhash 675224664, partitions count: 156
added idhash 675223443, partitions count: 157
added idhash 675223332, partitions count: 158
added idhash 675223295, partitions count: 159
added idhash 675178266, partitions count: 160
added idhash 675178155, partitions count: 161
added idhash 675178118, partitions count: 162
added idhash 675174159, partitions count: 163
added idhash 675174048, partitions count: 164
added idhash 675174011, partitions count: 165
added idhash 675172790, partitions count: 166
added idhash 675172679, partitions count: 167
added idhash 675172642, partitions count: 168
added idhash 669758395, partitions count: 169
added idhash 669758284, partitions count: 170
added idhash 669758247, partitions count: 171
added idhash 669754288, partitions count: 172
added idhash 669754177, partitions count: 173
added idhash 669754140, partitions count: 174
added idhash 669752919, partitions count: 175
added idhash 669752808, partitions count: 176
added idhash 669752771, partitions count: 177
added idhash 669606436, partitions count: 178
added idhash 669606325, partitions count: 179
added idhash 669606288, partitions count: 180
added idhash 669602329, partitions count: 181
added idhash 669602218, partitions count: 182
added idhash 669602181, partitions count: 183
added idhash 669600960, partitions count: 184
added idhash 669600849, partitions count: 185
added idhash 669600812, partitions count: 186
added idhash 669555783, partitions count: 187
added idhash 669555672, partitions count: 188
added idhash 669555635, partitions count: 189
added idhash 669551676, partitions count: 190
added idhash 669551565, partitions count: 191
added idhash 669551528, partitions count: 192
added idhash 669550307, partitions count: 193
added idhash 669550196, partitions count: 194
added idhash 669550159, partitions count: 195
added idhash 667884234, partitions count: 196
added idhash 667884123, partitions count: 197
added idhash 667884086, partitions count: 198
added idhash 667880127, partitions count: 199
added idhash 667880016, partitions count: 200
added idhash 667879979, partitions count: 201
added idhash 667878758, partitions count: 202
added idhash 667878647, partitions count: 203
added idhash 667878610, partitions count: 204
added idhash 667732275, partitions count: 205
added idhash 667732164, partitions count: 206
added idhash 667732127, partitions count: 207
added idhash 667728168, partitions count: 208
added idhash 667728057, partitions count: 209
added idhash 667728020, partitions count: 210
added idhash 667726799, partitions count: 211
added idhash 667726688, partitions count: 212
added idhash 667726651, partitions count: 213
added idhash 667681622, partitions count: 214
added idhash 667681511, partitions count: 215
added idhash 667681474, partitions count: 216
added idhash 667677515, partitions count: 217
added idhash 667677404, partitions count: 218
added idhash 667677367, partitions count: 219
max total memory: 668MB
added idhash 667676146, partitions count: 220
added idhash 667676035, partitions count: 221
added idhash 667675998, partitions count: 222
max total memory: 938MB
max total memory: 1073MB
max total memory: 1093MB
done
222 partitions, 11823952 winners, with avg. 53261 winners / partition

generating partition #0
idhash 675228919, starting with 216 winners (0%)... ........................reached fixpoint... hardest is 24 moves, total 8526 boards, candidate 178 boards, time: 0s
/---Y--\
|     R|
|AABB R|
|    CC|
|  DDEE|
|  FFGG|
K      J
\---K-J/


generating partition #1
idhash 945255955, starting with 120 winners (0%)... ........................reached fixpoint... hardest is 24 moves, total 9036 boards, candidate 169 boards, time: 0s
/---Y--\
|AABB R|
|     R|
|  CCDD|
|    EE|
