generating boards
board:
/J-----\
Y RR   |
|      |
|      J
|      |
|      |
|      |
\------/

2cars: 7, 3cars: 0
partition ids: 6+0
generating winners... 
added idhash 952801730, partitions count: 1
added idhash 952803099, partitions count: 2
added idhash 952801767, partitions count: 3
added idhash 952801731, partitions count: 4
added idhash 952807206, partitions count: 5
added idhash 952803136, partitions count: 6
added idhash 952803100, partitions count: 7
added idhash 952801878, partitions count: 8
added idhash 952801768, partitions count: 9
added idhash 952801734, partitions count: 10
added idhash 952807243, partitions count: 11
added idhash 952807207, partitions count: 12
added idhash 952803247, partitions count: 13
added idhash 952803137, partitions count: 14
added idhash 952803103, partitions count: 15
added idhash 952801879, partitions count: 16
added idhash 952801771, partitions count: 17
added idhash 947180616, partitions count: 18
added idhash 947179284, partitions count: 19
added idhash 947179248, partitions count: 20
added idhash 947179247, partitions count: 21
added idhash 947184723, partitions count: 22
added idhash 947180653, partitions count: 23
added idhash 947180617, partitions count: 24
added idhash 947179395, partitions count: 25
added idhash 947179285, partitions count: 26
added idhash 947179251, partitions count: 27
added idhash 947184760, partitions count: 28
added idhash 947184724, partitions count: 29
added idhash 947180764, partitions count: 30
added idhash 947180654, partitions count: 31
added idhash 947180620, partitions count: 32
added idhash 947179396, partitions count: 33
added idhash 947179288, partitions count: 34
added idhash 947184871, partitions count: 35
added idhash 947184761, partitions count: 36
added idhash 947184727, partitions count: 37
added idhash 947180765, partitions count: 38
added idhash 947180657, partitions count: 39
added idhash 947179399, partitions count: 40
max total memory: 111MB
max total memory: 156MB
max total memory: 157MB
max total memory: 248MB
added idhash 945310562, partitions count: 41
added idhash 945306492, partitions count: 42
added idhash 945306456, partitions count: 43
added idhash 945306455, partitions count: 44
added idhash 945305234, partitions count: 45
added idhash 945305124, partitions count: 46
added idhash 945305123, partitions count: 47
added idhash 945305090, partitions count: 48
added idhash 945305087, partitions count: 49
added idhash 945305086, partitions count: 50
added idhash 945310599, partitions count: 51
added idhash 945310563, partitions count: 52
added idhash 945306603, partitions count: 53
added idhash 945306493, partitions count: 54
added idhash 945306459, partitions count: 55
added idhash 945305235, partitions count: 56
added idhash 945305127, partitions count: 57
added idhash 945310710, partitions count: 58
added idhash 945310600, partitions count: 59
added idhash 945310566, partitions count: 60
added idhash 945306604, partitions count: 61
added idhash 945306496, partitions count: 62
added idhash 945305238, partitions count: 63
added idhash 945310711, partitions count: 64
added idhash 945310603, partitions count: 65
added idhash 945306607, partitions count: 66
max total memory: 249MB
max total memory: 359MB
max total memory: 361MB
max total memory: 533MB
max total memory: 535MB
max total memory: 541MB
added idhash 744771228, partitions count: 67
added idhash 744769896, partitions count: 68
added idhash 744769860, partitions count: 69
added idhash 744769859, partitions count: 70
added idhash 744775335, partitions count: 71
added idhash 744771265, partitions count: 72
added idhash 744771229, partitions count: 73
added idhash 744770007, partitions count: 74
added idhash 744769897, partitions count: 75
added idhash 744769863, partitions count: 76
added idhash 744775372, partitions count: 77
added idhash 744775336, partitions count: 78
added idhash 744771376, partitions count: 79
added idhash 744771266, partitions count: 80
added idhash 744771232, partitions count: 81
added idhash 744770008, partitions count: 82
added idhash 744769900, partitions count: 83
added idhash 744775483, partitions count: 84
added idhash 744775373, partitions count: 85
added idhash 744775339, partitions count: 86
added idhash 744771377, partitions count: 87
added idhash 744771269, partitions count: 88
added idhash 744770011, partitions count: 89
added idhash 739152852, partitions count: 90
added idhash 739148782, partitions count: 91
added idhash 739148746, partitions count: 92
added idhash 739148745, partitions count: 93
added idhash 739147524, partitions count: 94
added idhash 739147414, partitions count: 95
added idhash 739147413, partitions count: 96
added idhash 739147380, partitions count: 97
added idhash 739147377, partitions count: 98
added idhash 739147376, partitions count: 99
added idhash 739152889, partitions count: 100
added idhash 739152853, partitions count: 101
added idhash 739148893, partitions count: 102
added idhash 739148783, partitions count: 103
added idhash 739148749, partitions count: 104
added idhash 739147525, partitions count: 105
added idhash 739147417, partitions count: 106
added idhash 739153000, partitions count: 107
added idhash 739152890, partitions count: 108
added idhash 739152856, partitions count: 109
added idhash 739148894, partitions count: 110
added idhash 739148786, partitions count: 111
added idhash 739147528, partitions count: 112
added idhash 739153001, partitions count: 113
added idhash 739152893, partitions count: 114
added idhash 739148897, partitions count: 115
added idhash 737278728, partitions count: 116
added idhash 737278692, partitions count: 117
added idhash 737278691, partitions count: 118
added idhash 737274732, partitions count: 119
added idhash 737274622, partitions count: 120
added idhash 737274621, partitions count: 121
added idhash 737274588, partitions count: 122
added idhash 737274585, partitions count: 123
added idhash 737274584, partitions count: 124
added idhash 737273364, partitions count: 125
added idhash 737273363, partitions count: 126
added idhash 737273256, partitions count: 127
added idhash 737273253, partitions count: 128
added idhash 737273252, partitions count: 129
added idhash 737273219, partitions count: 130
added idhash 737273216, partitions count: 131
added idhash 737273215, partitions count: 132
added idhash 737278839, partitions count: 133
added idhash 737278729, partitions count: 134
added idhash 737278695, partitions count: 135
added idhash 737274733, partitions count: 136
added idhash 737274625, partitions count: 137
added idhash 737273367, partitions count: 138
added idhash 737278840, partitions count: 139
added idhash 737278732, partitions count: 140
added idhash 737274736, partitions count: 141
added idhash 737278843, partitions count: 142
max total memory: 584MB
max total memory: 638MB
max total memory: 735MB
max total memory: 738MB
max total memory: 906MB
max total memory: 910MB
max total memory: 1026MB
done
142 partitions, 16935114 winners, with avg. 119261 winners / partition

generating partition #0
idhash 739147413, starting with 360758 winners (2%)... ......................reached fixpoint... hardest is 22 moves, total 1789698 boards, candidate 25 boards, time: 18s
/J-----\
Y ARR B|
| ACC B|
| D E  J
| D E  |
|FF G  |
|   G  |
\------/


generating partition #1
idhash 744769860, starting with 154375 winners (0%)... ...........reached fixpoint... hardest is 11 moves, total 677687 boards, candidate 0 boards, time: 5s
/J-----\
Y A  RR|
| ABBCC|
|DDEEFFJ
|      |
|      |
|    GG|
\------/


generating partition #2
idhash 744769863, starting with 37312 winners (0%)... .........reached fixpoint... hardest is 9 moves, total 160092 boards, candidate 0 boards, time: 1s
/J-----\
Y A  RR|
| ABBCC|
|DDEE  J
|      |
|      |
|  FFGG|
\------/


generating partition #3
idhash 739147414, starting with 565861 winners (3%)... ....................reached fixpoint... hardest is 20 moves, total 2674101 boards, candidate 0 boards, time: 27s
/J-----\
Y ARR  |
| ABB  |
| C D  J
| C D  |
|EE F  |
|   FGG|
\------/


generating partition #4
idhash 744769859, starting with 128019 winners (0%)... ...........reached fixpoint... hardest is 11 moves, total 574668 boards, candidate 0 boards, time: 4s
/J-----\
Y A  RR|
| ABBCC|
|DDEEFGJ
|    FG|
|      |
|      |
\------/


generating partition #5
idhash 737274732, starting with 76399 winners (0%)... ................reached fixpoint... hardest is 16 moves, total 396235 boards, candidate 0 boards, time: 3s
/J-----\
Y A  RR|
| A    |
| B    J
| B  CC|
|DDEEFG|
|    FG|
\------/


generating partition #6
idhash 739147417, starting with 159438 winners (0%)... ..........reached fixpoint... hardest is 10 moves, total 720648 boards, candidate 0 boards, time: 6s
/J-----\
Y A BRR|
| A BCC|
|DD    J
|      |
|   EE |
|  FFGG|
\------/


generating partition #7
idhash 947179248, starting with 341388 winners (2%)... .........reached fixpoint... hardest is 9 moves, total 600518 boards, candidate 0 boards, time: 4s
/J-----\
Y ARRBB|
| ACDEE|
|FFCD  J
|      |
|      |
|    GG|
\------/


generating partition #8
idhash 947180653, starting with 200098 winners (1%)... ..........reached fixpoint... hardest is 10 moves, total 344894 boards, candidate 0 boards, time: 2s
/J-----\
Y ARRBB|
| A  CC|
| D    J
| DEE  |
|FF G  |
|   G  |
\------/


generating partition #9
idhash 737274733, starting with 120533 winners (0%)... ..............reached fixpoint... hardest is 14 moves, total 577372 boards, candidate 0 boards, time: 5s
/J-----\
Y A  RR|
| A    |
| B    J
| B  CC|
|DDEEF |
|  GGF |
\------/


generating partition #10
idhash 952801878, starting with 8184 winners (0%)... ........reached fixpoint... hardest is 8 moves, total 13014 boards, candidate 0 boards, time: 0s
/J-----\
Y ARRBB|
| ACCDD|
| E    J
| E    |
|FFGG  |
|      |
\------/


generating partition #11
idhash 947180654, starting with 179360 winners (1%)... ......reached fixpoint... hardest is 6 moves, total 295110 boards, candidate 0 boards, time: 1s
/J-----\
Y ARRBB|
| A  CC|
| D    J
| D  EE|
|FF    |
|    GG|
\------/


generating partition #12
