generating boards
board:
/-J----\
|      |
Y RR   |
|      J
|      |
|      |
|      |
\------/

2cars: 7, 3cars: 0
partition ids: 6+0
generating winners... 
added idhash 952801730, partitions count: 1
added idhash 952803099, partitions count: 2
added idhash 952801767, partitions count: 3
added idhash 952801731, partitions count: 4
added idhash 952807206, partitions count: 5
added idhash 952803136, partitions count: 6
added idhash 952803100, partitions count: 7
added idhash 952801878, partitions count: 8
added idhash 952801768, partitions count: 9
added idhash 952801734, partitions count: 10
added idhash 952807243, partitions count: 11
added idhash 952807207, partitions count: 12
added idhash 952803247, partitions count: 13
added idhash 952803137, partitions count: 14
added idhash 952803103, partitions count: 15
added idhash 952801879, partitions count: 16
added idhash 952801771, partitions count: 17
added idhash 947180616, partitions count: 18
added idhash 947179284, partitions count: 19
added idhash 947179248, partitions count: 20
added idhash 947179247, partitions count: 21
added idhash 947184723, partitions count: 22
added idhash 947180653, partitions count: 23
added idhash 947180617, partitions count: 24
added idhash 947179395, partitions count: 25
added idhash 947179285, partitions count: 26
added idhash 947179251, partitions count: 27
added idhash 947184760, partitions count: 28
added idhash 947184724, partitions count: 29
added idhash 947180764, partitions count: 30
added idhash 947180654, partitions count: 31
added idhash 947180620, partitions count: 32
added idhash 947179396, partitions count: 33
added idhash 947179288, partitions count: 34
added idhash 947184871, partitions count: 35
added idhash 947184761, partitions count: 36
added idhash 947184727, partitions count: 37
added idhash 947180765, partitions count: 38
added idhash 947180657, partitions count: 39
added idhash 947179399, partitions count: 40
max total memory: 111MB
max total memory: 156MB
max total memory: 157MB
max total memory: 249MB
added idhash 744771228, partitions count: 41
added idhash 744769896, partitions count: 42
added idhash 744769860, partitions count: 43
added idhash 744769859, partitions count: 44
added idhash 744775335, partitions count: 45
added idhash 744771265, partitions count: 46
added idhash 744771229, partitions count: 47
added idhash 744770007, partitions count: 48
added idhash 744769897, partitions count: 49
added idhash 744769863, partitions count: 50
added idhash 744775372, partitions count: 51
added idhash 744775336, partitions count: 52
added idhash 744771376, partitions count: 53
added idhash 744771266, partitions count: 54
added idhash 744771232, partitions count: 55
added idhash 744770008, partitions count: 56
added idhash 744769900, partitions count: 57
added idhash 744775483, partitions count: 58
added idhash 744775373, partitions count: 59
added idhash 744775339, partitions count: 60
added idhash 744771377, partitions count: 61
added idhash 744771269, partitions count: 62
added idhash 744770011, partitions count: 63
added idhash 739152852, partitions count: 64
added idhash 739148782, partitions count: 65
added idhash 739148746, partitions count: 66
added idhash 739148745, partitions count: 67
added idhash 739147524, partitions count: 68
added idhash 739147414, partitions count: 69
added idhash 739147413, partitions count: 70
added idhash 739147380, partitions count: 71
added idhash 739147377, partitions count: 72
added idhash 739147376, partitions count: 73
added idhash 739152889, partitions count: 74
added idhash 739152853, partitions count: 75
added idhash 739148893, partitions count: 76
added idhash 739148783, partitions count: 77
added idhash 739148749, partitions count: 78
added idhash 739147525, partitions count: 79
added idhash 739147417, partitions count: 80
added idhash 739153000, partitions count: 81
added idhash 739152890, partitions count: 82
added idhash 739152856, partitions count: 83
added idhash 739148894, partitions count: 84
added idhash 739148786, partitions count: 85
added idhash 739147528, partitions count: 86
max total memory: 250MB
added idhash 739153001, partitions count: 87
added idhash 739152893, partitions count: 88
added idhash 739148897, partitions count: 89
max total memory: 359MB
added idhash 675431378, partitions count: 90
added idhash 675427308, partitions count: 91
added idhash 675427272, partitions count: 92
added idhash 675427271, partitions count: 93
added idhash 675426050, partitions count: 94
added idhash 675425940, partitions count: 95
added idhash 675425939, partitions count: 96
added idhash 675425906, partitions count: 97
added idhash 675425903, partitions count: 98
added idhash 675425902, partitions count: 99
added idhash 675431415, partitions count: 100
added idhash 675431379, partitions count: 101
added idhash 675427419, partitions count: 102
added idhash 675427309, partitions count: 103
added idhash 675427275, partitions count: 104
added idhash 675426051, partitions count: 105
added idhash 675425943, partitions count: 106
added idhash 675431526, partitions count: 107
added idhash 675431416, partitions count: 108
added idhash 675431382, partitions count: 109
added idhash 675427420, partitions count: 110
added idhash 675427312, partitions count: 111
added idhash 675426054, partitions count: 112
added idhash 675431527, partitions count: 113
added idhash 675431419, partitions count: 114
added idhash 675427423, partitions count: 115
added idhash 669808932, partitions count: 116
added idhash 669808896, partitions count: 117
added idhash 669808895, partitions count: 118
added idhash 669804936, partitions count: 119
added idhash 669804826, partitions count: 120
added idhash 669804825, partitions count: 121
added idhash 669804792, partitions count: 122
added idhash 669804789, partitions count: 123
added idhash 669804788, partitions count: 124
added idhash 669803568, partitions count: 125
added idhash 669803567, partitions count: 126
added idhash 669803460, partitions count: 127
added idhash 669803457, partitions count: 128
added idhash 669803456, partitions count: 129
added idhash 669803423, partitions count: 130
added idhash 669803420, partitions count: 131
added idhash 669803419, partitions count: 132
added idhash 669809043, partitions count: 133
added idhash 669808933, partitions count: 134
added idhash 669808899, partitions count: 135
added idhash 669804937, partitions count: 136
added idhash 669804829, partitions count: 137
added idhash 669803571, partitions count: 138
added idhash 669809044, partitions count: 139
added idhash 669808936, partitions count: 140
added idhash 669804940, partitions count: 141
added idhash 669809047, partitions count: 142
done
142 partitions, 11036881 winners, with avg. 77724 winners / partition

generating partition #0
idhash 739147413, starting with 283280 winners (2%)... ..........................reached fixpoint... hardest is 26 moves, total 1790338 boards, candidate 256 boards, time: 24s
/-J----\
| ABB  |
Y ARR  |
|CC DEEJ
|   D  |
|FF G  |
|   G  |
\------/


generating partition #1
idhash 744769860, starting with 198699 winners (1%)... ..............reached fixpoint... hardest is 14 moves, total 429905 boards, candidate 0 boards, time: 4s
/-J----\
|ABB   |
YARRCC |
|DDEEFFJ
|      |
|      |
|    GG|
\------/


generating partition #2
idhash 744769863, starting with 50760 winners (0%)... .........reached fixpoint... hardest is 9 moves, total 101232 boards, candidate 0 boards, time: 0s
/-J----\
|A   BB|
YA RRCC|
|D     J
|D     |
|    E |
|FFGGE |
\------/


generating partition #3
idhash 739147414, starting with 465729 winners (4%)... .........................reached fixpoint... hardest is 25 moves, total 2677954 boards, candidate 34 boards, time: 38s
/-J----\
|ABB   |
YARR   |
|C D   J
|C D   |
|EEF   |
|GGF   |
\------/


max total memory: 360MB
generating partition #4
idhash 744769859, starting with 156482 winners (1%)... ...............reached fixpoint... hardest is 15 moves, total 365428 boards, candidate 0 boards, time: 3s
/-J----\
|ABB   |
YARRCC |
|DDEEFFJ
|G     |
|G     |
|      |
\------/


generating partition #5
idhash 675425906, starting with 31380 winners (0%)... .............reached fixpoint... hardest is 13 moves, total 74254 boards, candidate 0 boards, time: 0s
/-J----\
|A     |
YARRBB |
|CCDDEEJ
|      |
|      |
|  FFGG|
\------/


generating partition #6
idhash 669808895, starting with 43542 winners (0%)... .......................reached fixpoint... hardest is 23 moves, total 302252 boards, candidate 39 boards, time: 2s
/-J----\
|  A   |
Y  A RR|
|BBCCDDJ
|EEFGG |
|  F   |
|      |
\------/


generating partition #7
idhash 947179248, starting with 183146 winners (1%)... ................reached fixpoint... hardest is 16 moves, total 952841 boards, candidate 0 boards, time: 10s
/-J----\
|A BBCC|
YARR   |
|D E   J
|D E   |
|  F   |
|GGF   |
\------/


generating partition #8
idhash 947180653, starting with 107857 winners (0%)... .............reached fixpoint... hardest is 13 moves, total 547856 boards, candidate 0 boards, time: 4s
/-J----\
|AA BCC|
Y D BRR|
| D E  J
|FF E  |
|   GG |
|      |
\------/


generating partition #9
idhash 739147417, starting with 137259 winners (1%)... .............reached fixpoint... hardest is 13 moves, total 721707 boards, candidate 0 boards, time: 7s
/-J----\
|   ABB|
Y   ARR|
|   C  J
|   C  |
|   DDE|
|FFGG E|
\------/


generating partition #10
idhash 952801878, starting with 7182 winners (0%)... ........reached fixpoint... hardest is 8 moves, total 13050 boards, candidate 0 boards, time: 0s
/-J----\
|A BBCC|
YA RRDD|
|E     J
|E     |
|FFGG  |
|      |
\------/


generating partition #11
idhash 947180654, starting with 99425 winners (0%)... ...........reached fixpoint... hardest is 11 moves, total 469820 boards, candidate 0 boards, time: 4s
/-J----\
|A BBCC|
YA   RR|
|  D   J
|EED   |
|  FF  |
|  GG  |
\------/


generating partition #12
idhash 947179251, starting with 42784 winners (0%)... ............reached fixpoint... hardest is 12 moves, total 209973 boards, candidate 0 boards, time: 2s
/-J----\
|ABBCDD|
YA  CRR|
|   E  J
|   E  |
|      |
|FFGG  |
\------/


generating partition #13
