generating boards
board:
/J-----\
Y RR   |
|      |
|      J
|      |
|      |
|      |
\------/

2cars: 1, 3cars: 4
partition ids: 6+0
generating winners... 
added idhash 949053408, partitions count: 1
added idhash 949056146, partitions count: 2
added idhash 949053482, partitions count: 3
added idhash 949053410, partitions count: 4
added idhash 949056220, partitions count: 5
added idhash 949056148, partitions count: 6
added idhash 949053484, partitions count: 7
added idhash 945307824, partitions count: 8
added idhash 945305160, partitions count: 9
added idhash 945305088, partitions count: 10
added idhash 945305086, partitions count: 11
added idhash 945307898, partitions count: 12
added idhash 945307826, partitions count: 13
added idhash 945305162, partitions count: 14
added idhash 945307900, partitions count: 15
added idhash 742895698, partitions count: 16
added idhash 742898436, partitions count: 17
added idhash 742895772, partitions count: 18
added idhash 742895700, partitions count: 19
added idhash 742898510, partitions count: 20
added idhash 742898438, partitions count: 21
added idhash 742895774, partitions count: 22
added idhash 739150114, partitions count: 23
added idhash 739147450, partitions count: 24
added idhash 739147378, partitions count: 25
added idhash 739147376, partitions count: 26
added idhash 739150188, partitions count: 27
added idhash 739150116, partitions count: 28
added idhash 739147452, partitions count: 29
added idhash 739150190, partitions count: 30
added idhash 737276027, partitions count: 31
added idhash 737275955, partitions count: 32
added idhash 737275953, partitions count: 33
added idhash 737273291, partitions count: 34
added idhash 737273289, partitions count: 35
added idhash 737273217, partitions count: 36
added idhash 737273215, partitions count: 37
added idhash 737276029, partitions count: 38
added idhash 737277398, partitions count: 39
added idhash 737274584, partitions count: 40
added idhash 737274660, partitions count: 41
added idhash 737274658, partitions count: 42
added idhash 737274586, partitions count: 43
added idhash 741024275, partitions count: 44
added idhash 741021611, partitions count: 45
added idhash 741021539, partitions count: 46
added idhash 741021537, partitions count: 47
added idhash 741024349, partitions count: 48
added idhash 741024277, partitions count: 49
added idhash 741021613, partitions count: 50
added idhash 741024351, partitions count: 51
max total memory: 111MB
added idhash 881583612, partitions count: 52
added idhash 881586350, partitions count: 53
added idhash 881583686, partitions count: 54
added idhash 881583614, partitions count: 55
added idhash 877835290, partitions count: 56
added idhash 877838028, partitions count: 57
added idhash 877835364, partitions count: 58
added idhash 877835292, partitions count: 59
added idhash 877838102, partitions count: 60
added idhash 877838030, partitions count: 61
added idhash 877835366, partitions count: 62
added idhash 875963867, partitions count: 63
added idhash 875961203, partitions count: 64
added idhash 875961131, partitions count: 65
added idhash 875961129, partitions count: 66
added idhash 875963941, partitions count: 67
added idhash 875963869, partitions count: 68
added idhash 875961205, partitions count: 69
added idhash 875965310, partitions count: 70
added idhash 875965238, partitions count: 71
added idhash 875962574, partitions count: 72
added idhash 875962498, partitions count: 73
added idhash 875962572, partitions count: 74
added idhash 875962500, partitions count: 75
added idhash 879712189, partitions count: 76
added idhash 879709525, partitions count: 77
added idhash 879709453, partitions count: 78
added idhash 879709451, partitions count: 79
added idhash 879712263, partitions count: 80
added idhash 879712191, partitions count: 81
added idhash 879709527, partitions count: 82
added idhash 875963943, partitions count: 83
added idhash 879713558, partitions count: 84
added idhash 879710894, partitions count: 85
added idhash 879710822, partitions count: 86
added idhash 879710820, partitions count: 87
added idhash 879709488, partitions count: 88
added idhash 879709452, partitions count: 89
added idhash 879712226, partitions count: 90
added idhash 879712190, partitions count: 91
added idhash 879709562, partitions count: 92
added idhash 879709490, partitions count: 93
added idhash 879709454, partitions count: 94
added idhash 879709526, partitions count: 95
added idhash 875965236, partitions count: 96
added idhash 875961166, partitions count: 97
added idhash 875961130, partitions count: 98
added idhash 875963904, partitions count: 99
added idhash 875963868, partitions count: 100
added idhash 875961168, partitions count: 101
added idhash 875961132, partitions count: 102
added idhash 875961240, partitions count: 103
added idhash 875961204, partitions count: 104
added idhash 875963906, partitions count: 105
added idhash 875963978, partitions count: 106
added idhash 875963942, partitions count: 107
added idhash 875963870, partitions count: 108
added idhash 875961242, partitions count: 109
added idhash 875961206, partitions count: 110
added idhash 741025718, partitions count: 111
added idhash 741025646, partitions count: 112
added idhash 741022982, partitions count: 113
added idhash 741022906, partitions count: 114
added idhash 741022980, partitions count: 115
added idhash 741022908, partitions count: 116
added idhash 741025644, partitions count: 117
added idhash 741021574, partitions count: 118
added idhash 741021538, partitions count: 119
added idhash 741024312, partitions count: 120
added idhash 741024276, partitions count: 121
added idhash 741021576, partitions count: 122
added idhash 741021540, partitions count: 123
added idhash 741021648, partitions count: 124
added idhash 741021612, partitions count: 125
added idhash 741024314, partitions count: 126
added idhash 741024386, partitions count: 127
added idhash 741024350, partitions count: 128
added idhash 741024278, partitions count: 129
added idhash 741021650, partitions count: 130
added idhash 741021614, partitions count: 131
max total memory: 157MB
added idhash 737277396, partitions count: 132
added idhash 737277324, partitions count: 133
added idhash 737277322, partitions count: 134
added idhash 737275990, partitions count: 135
added idhash 737275954, partitions count: 136
added idhash 737273326, partitions count: 137
added idhash 737273254, partitions count: 138
added idhash 737273218, partitions count: 139
added idhash 737273290, partitions count: 140
added idhash 737273252, partitions count: 141
added idhash 737273216, partitions count: 142
added idhash 737275992, partitions count: 143
added idhash 737276064, partitions count: 144
added idhash 737276028, partitions count: 145
added idhash 737275956, partitions count: 146
added idhash 737273328, partitions count: 147
added idhash 737273292, partitions count: 148
added idhash 737276066, partitions count: 149
added idhash 737276030, partitions count: 150
done
150 partitions, 598027 winners, with avg. 3986 winners / partition

generating partition #0
idhash 875961132, starting with 588 winners (0%)... ..reached fixpoint... hardest is 2 moves, total 672 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A     |
|A    CJ
|     C|
|     C|
| DDDEE|
\------/


generating partition #1
idhash 879712191, starting with 768 winners (0%)... ..reached fixpoint... hardest is 2 moves, total 816 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A  CCC|
|      J
|   DDD|
|      |
|   EEE|
\------/


generating partition #2
idhash 879712190, starting with 548 winners (0%)... ...reached fixpoint... hardest is 2 moves, total 608 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A  CCC|
|A     J
|DDD   |
|      |
|    EE|
\------/


generating partition #3
idhash 741021611, starting with 13800 winners (2%)... .........reached fixpoint... hardest is 9 moves, total 63973 boards, candidate 0 boards, time: 1s
/J-----\
Y   ARR|
|BBBA  |
|  CDDDJ
|  C   |
|  CEEE|
|      |
\------/


generating partition #4
idhash 879712189, starting with 2770 winners (0%)... ...reached fixpoint... hardest is 3 moves, total 3110 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A  CCC|
|A   DDJ
|EEE   |
|      |
|      |
\------/


generating partition #5
idhash 741021613, starting with 12400 winners (2%)... .........reached fixpoint... hardest is 9 moves, total 54552 boards, candidate 0 boards, time: 0s
/J-----\
Y  A RR|
|  ABBB|
|  A   J
|  C   |
|  CDDD|
|EEE   |
\------/


generating partition #6
idhash 741021612, starting with 4801 winners (0%)... ......reached fixpoint... hardest is 6 moves, total 21455 boards, candidate 0 boards, time: 0s
/J-----\
Y AB RR|
| ABCCC|
| AB   J
|      |
|   DDD|
|    EE|
\------/


generating partition #7
idhash 875961129, starting with 11670 winners (1%)... .......reached fixpoint... hardest is 7 moves, total 14537 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A  C  |
|A  CDDJ
|E  C  |
|E     |
|E     |
\------/


generating partition #8
idhash 875961130, starting with 2636 winners (0%)... ......reached fixpoint... hardest is 6 moves, total 3142 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A   C |
|A   C J
|D   C |
|D     |
|D   EE|
\------/


generating partition #9
idhash 741021614, starting with 776 winners (0%)... .....reached fixpoint... hardest is 5 moves, total 3368 boards, candidate 0 boards, time: 0s
/J-----\
Y  A RR|
|  ABBB|
|  A   J
|      |
|   CCC|
| DDDEE|
\------/


generating partition #10
idhash 875961131, starting with 8248 winners (1%)... .....reached fixpoint... hardest is 5 moves, total 9837 boards, candidate 0 boards, time: 0s
/J-----\
YARRBBB|
|A     |
|A   CCJ
|D     |
|D     |
|D  EEE|
\------/


generating partition #11
idhash 737273218, starting with 2809 winners (0%)... .......reached fixpoint... hardest is 7 moves, total 13444 boards, candidate 0 boards, time: 0s
/J-----\
Y ABCRR|
| ABC  |
| ABC  J
|      |
|      |
| DDDEE|
\------/


generating partition #12
idhash 737273217, starting with 40286 winners (6%)... ................reached fixpoint... hardest is 16 moves, total 201839 boards, candidate 0 boards, time: 1s
/J-----\
Y  ABRR|
